player_name,position,team,league,minutes,xg_chain,xg_buildup,final_third_impact,total_contribution,goals,assists,g_plus_a,archetype,quadrant
Santi Comesaña,MF,Villarreal,ESP-La Liga,2560.0,16.32327102124691,12.05175619572401,4.2715148255229,28.37502721697092,4,2,6,Balanced,Complete
Dominic Solanke,FW,Tottenham,ENG-Premier League,2201.0,16.30166282877326,4.277167193591595,12.024495635181665,20.578830022364855,9,3,12,Finisher,Finisher
Alessandro Bastoni,DF,Inter,ITA-Serie A,2401.0,16.253236640244722,14.77019675821066,1.4830398820340616,31.02343339845538,1,5,6,Architect,Complete
Andrei Ratiu,DF,Rayo Vallecano,ESP-La Liga,3065.0,16.212922966107726,10.544794468209147,5.668128497898579,26.757717434316874,2,3,5,Finisher,Complete
Henrikh Mkhitaryan,MF,Inter,ITA-Serie A,2396.0,16.204422222450376,12.255357168614864,3.949065053835511,28.45977939106524,1,4,5,Balanced,Complete
Sávio,"FW,MF",Manchester City,ENG-Premier League,1766.0,16.14704818278551,5.930092327296734,10.216955855488777,22.077140510082245,1,8,9,Finisher,Complete
Mattia Zaccagni,FW,Lazio,ITA-Serie A,2686.0,16.111151101067662,9.00402908027172,7.107122020795941,25.115180181339383,8,6,14,Finisher,Complete
Leonardo Balerdi,DF,Marseille,FRA-Ligue 1,2273.0,16.083826947957277,15.257941201329231,0.825885746628046,31.34176814928651,0,0,0,Architect,Complete
Álvaro García,"FW,MF",Rayo Vallecano,ESP-La Liga,2559.0,16.058995511382818,4.641992820426822,11.417002690955997,20.70098833180964,4,5,9,Finisher,Complete
Nadiem Amiri,MF,Mainz 05,GER-Bundesliga,2473.0,16.05507216975093,10.064808908849956,5.9902632609009725,26.119881078600883,7,5,12,Finisher,Complete
Diego Moreira,"DF,MF",Strasbourg,FRA-Ligue 1,2568.0,16.037069555372,8.564426464959979,7.472643090412021,24.60149602033198,2,7,9,Finisher,Complete
Mohamed Amoura,FW,Wolfsburg,GER-Bundesliga,2467.0,16.025755416601896,5.196772448718548,10.828982967883348,21.222527865320444,10,9,19,Finisher,Complete
Dejan Kulusevski,"MF,FW",Tottenham,ENG-Premier League,2389.0,16.012717846781015,5.773293157108128,10.239424689672887,21.786011003889143,7,4,11,Finisher,Complete
Matthis Abline,FW,Nantes,FRA-Ligue 1,2768.0,15.98995957430452,4.608626442961395,11.381333131343125,20.598586017265916,9,2,11,Finisher,Finisher
Mohammed Kudus,"FW,MF",West Ham,ENG-Premier League,2590.0,15.979954302310944,6.224050734192133,9.75590356811881,22.204005036503077,5,3,8,Finisher,Complete
João Pedro,"FW,MF",Brighton,ENG-Premier League,1948.0,15.910436924546955,7.6452163346111774,8.265220589935778,23.555653259158134,10,6,16,Finisher,Complete
Justin Kluivert,MF,Bournemouth,ENG-Premier League,2340.0,15.81588026881218,6.402966948226094,9.412913320586085,22.218847217038274,12,6,18,Finisher,Complete
Enzo Millot,"MF,FW",Stuttgart,GER-Bundesliga,1843.0,15.809536406770349,7.308554684743285,8.500981722027063,23.118091091513634,6,5,11,Finisher,Complete
Kevin Schade,FW,Brentford,ENG-Premier League,2293.0,15.767545722424984,4.10542070120573,11.662125021219254,19.872966423630714,11,2,13,Finisher,Finisher
Hicham Boudaoui,MF,Nice,FRA-Ligue 1,2435.0,15.767488967627289,10.564869833178818,5.2026191344484705,26.332358800806105,2,3,5,Finisher,Complete
Loïs Openda,"FW,MF",RB Leipzig,GER-Bundesliga,2453.0,15.741462273523211,4.010902209207416,11.730560064315796,19.752364482730627,9,5,14,Finisher,Finisher
Simon Sohm,MF,Parma,ITA-Serie A,2989.0,15.720251835882664,9.804565664380789,5.915686171501875,25.524817500263453,4,0,4,Finisher,Complete
Ramy Bensebaini,DF,Dortmund,GER-Bundesliga,2022.0,15.718302631750705,12.62585210427642,3.092450527474284,28.344154736027125,1,6,7,Balanced,Complete
James Maddison,MF,Tottenham,ENG-Premier League,1809.0,15.656851299107077,7.841132877394557,7.8157184217125195,23.49798417650163,9,7,16,Finisher,Complete
Fermin López,"MF,FW",Barcelona,ESP-La Liga,1252.0,15.650715451687574,7.853520656004548,7.797194795683026,23.504236107692122,6,5,11,Finisher,Complete
Hugo Larsson,MF,Eint Frankfurt,GER-Bundesliga,2393.0,15.637109268456696,12.020821401849387,3.6162878666073084,27.657930670306083,3,1,4,Balanced,Complete
Junya Ito,"FW,MF",Reims,FRA-Ligue 1,2690.0,15.611406788229942,4.903444267809391,10.707962520420551,20.514851056039333,4,3,7,Finisher,Complete
Lee Jae-sung,MF,Mainz 05,GER-Bundesliga,2650.0,15.59731212258339,7.906934417784214,7.690377704799175,23.504246540367603,7,6,13,Finisher,Complete
Omar Marmoush,FW,Eint Frankfurt,GER-Bundesliga,1448.0,15.567543163895609,4.923579152673483,10.643964011222126,20.49112231656909,15,9,24,Finisher,Complete
Adama Traoré,"FW,MF",Fulham,ENG-Premier League,1772.0,15.521256847307086,5.082236568443477,10.439020278863609,20.603493415750563,2,7,9,Finisher,Complete
Danny Welbeck,FW,Brighton,ENG-Premier League,2115.0,15.517961982637644,5.872543508186936,9.645418474450707,21.39050549082458,10,4,14,Finisher,Complete
Marc Cucurella,DF,Chelsea,ENG-Premier League,2988.0,15.487519605085254,12.07672212831676,3.4107974767684937,27.564241733402014,5,1,6,Balanced,Complete
Yann Gboho,"MF,FW",Toulouse,FRA-Ligue 1,2333.0,15.485309845767915,7.489163148216903,7.996146697551012,22.97447299398482,5,4,9,Finisher,Complete
Sandro Tonali,MF,Newcastle Utd,ENG-Premier League,2630.0,15.48093932121992,11.201060734689236,4.279878586530684,26.682000055909157,4,2,6,Balanced,Complete
Karim Adeyemi,"FW,MF",Dortmund,GER-Bundesliga,1433.0,15.46747213602066,3.5720093846321106,11.89546275138855,19.03948152065277,7,6,13,Finisher,Finisher
Jarrod Bowen,"FW,MF",West Ham,ENG-Premier League,2973.0,15.45670910179615,3.264575046487153,12.192134055308998,18.721284148283303,13,8,21,Finisher,Finisher
Pedro Porro,DF,Tottenham,ENG-Premier League,2610.0,15.45052813179791,12.003311963751912,3.4472161680459976,27.453840095549822,2,6,8,Balanced,Complete
Ellyes Skhiri,MF,Eint Frankfurt,GER-Bundesliga,2231.0,15.424042753875256,14.27434642612934,1.1496963277459162,29.698389180004597,1,2,3,Architect,Complete
Evanilson,FW,Bournemouth,ENG-Premier League,2319.0,15.386878173798324,2.785225234925747,12.601652938872578,18.17210340872407,10,1,11,Finisher,Finisher
Federico Dimarco,"DF,FW",Inter,ITA-Serie A,2177.0,15.370240172371268,7.947630537673831,7.422609634697437,23.3178707100451,4,7,11,Finisher,Complete
Moses Simon,"FW,MF",Nantes,FRA-Ligue 1,2609.0,15.342755746096373,5.271313047967851,10.071442698128521,20.614068794064224,8,10,18,Finisher,Complete
Jens Stage,MF,Werder Bremen,GER-Bundesliga,2204.0,15.3200044631958,7.953148111701012,7.366856351494789,23.273152574896812,10,5,15,Finisher,Complete
Atakan Karazor,MF,Stuttgart,GER-Bundesliga,2618.0,15.256661543622611,13.521607171744108,1.735054371878503,28.77826871536672,2,4,6,Architect,Complete
Anthony Gordon,"FW,MF",Newcastle Utd,ENG-Premier League,2434.0,15.255516607314348,6.296648159623146,8.958868447691202,21.552164766937494,6,5,11,Finisher,Complete
Manuel Locatelli,MF,Juventus,ITA-Serie A,2822.0,15.23953227698803,12.483740866184236,2.755791410803793,27.723273143172264,2,2,4,Balanced,Complete
Levi Colwill,DF,Chelsea,ENG-Premier League,3149.0,15.162668526172638,13.843638241291046,1.3190302848815918,29.006306767463684,2,1,3,Architect,Complete
Khéphren Thuram,MF,Juventus,ITA-Serie A,2326.0,15.060948219150305,9.894022192806004,5.166926026344301,24.95497041195631,4,5,9,Finisher,Complete
Ante Budimir,FW,Osasuna,ESP-La Liga,2952.0,14.999033909291027,1.534797454252839,13.464236455038188,16.533831363543868,21,4,25,Finisher,Finisher
Gaëtan Laborde,FW,Nice,FRA-Ligue 1,1829.0,14.99045941233635,4.06263080611825,10.9278286062181,19.0530902184546,11,4,15,Finisher,Finisher
Jeremie Frimpong,"DF,MF",Leverkusen,GER-Bundesliga,2314.0,14.958293974399568,6.565218105912209,8.39307586848736,21.523512080311775,5,5,10,Finisher,Complete
Artem Dovbyk,FW,Roma,ITA-Serie A,2418.0,14.934369965456426,3.34222876932472,11.592141196131706,18.276598734781146,12,2,14,Finisher,Finisher
Youssouf Fofana,MF,Milan,ITA-Serie A,2504.0,14.933577582240105,11.940524335950611,2.9930532462894934,26.874101918190718,1,6,7,Balanced,Complete
Raoul Bellanova,DF,Atalanta,ITA-Serie A,2402.0,14.86794231645763,9.299048135057092,5.5688941814005375,24.16699045151472,0,9,9,Finisher,Complete
Alphonso Davies,DF,Bayern Munich,GER-Bundesliga,1560.0,14.86158774420619,11.854159470647572,3.0074282735586184,26.715747214853764,1,2,3,Balanced,Complete
Dayot Upamecano,DF,Bayern Munich,GER-Bundesliga,1759.0,14.85498770698905,14.567031513899565,0.28795619308948517,29.422019220888615,2,0,2,Architect,Complete
Jan Paul van Hecke,DF,Brighton,ENG-Premier League,2958.0,14.846226522698998,13.811430538073182,1.0347959846258163,28.65765706077218,1,1,2,Architect,Complete
Dodi Lukebakio,FW,Sevilla,ESP-La Liga,3092.0,14.772395074367523,3.354012044146657,11.418383030220866,18.12640711851418,11,2,13,Finisher,Finisher
Takefusa Kubo,"MF,FW",Real Sociedad,ESP-La Liga,2372.0,14.762839745730162,6.52563825622201,8.237201489508152,21.28847800195217,5,0,5,Finisher,Complete
Andre-Frank Zambo Anguissa,MF,Napoli,ITA-Serie A,2852.0,14.759264782071114,9.68088625371456,5.078378528356554,24.440151035785675,6,4,10,Finisher,Complete
Rúben Dias,DF,Manchester City,ENG-Premier League,2271.0,14.734221961349249,14.567276891320944,0.16694507002830505,29.301498852670193,0,0,0,Architect,Complete
Tyrick Mitchell,DF,Crystal Palace,ENG-Premier League,3092.0,14.724310521036386,7.392835007980466,7.331475513055921,22.117145529016852,0,5,5,Finisher,Complete
Thilo Kehrer,DF,Monaco,FRA-Ligue 1,2383.0,14.72375838458538,14.556545751169324,0.16721263341605663,29.280304135754704,4,0,4,Architect,Complete
Chris Wood,FW,Nott'ham Forest,ENG-Premier League,2959.0,14.72016467526555,1.6692094188183546,13.050955256447196,16.389374094083905,20,3,23,Finisher,Finisher
Matteo Politano,"FW,MF",Napoli,ITA-Serie A,2804.0,14.71786006912589,9.300267823040484,5.417592246085407,24.018127892166376,3,4,7,Finisher,Complete
Yeremi Pino,"MF,FW",Villarreal,ESP-La Liga,1934.0,14.707165252417326,6.185822805389762,8.521342447027564,20.892988057807088,4,7,11,Finisher,Complete
Liam Delap,FW,Ipswich Town,ENG-Premier League,2593.0,14.707014501094818,3.1533351335674524,11.553679367527366,17.86034963466227,12,2,14,Finisher,Finisher
Boulaye Dia,"MF,FW",Lazio,ITA-Serie A,2177.0,14.7047260357067,6.049787209369242,8.654938826337458,20.75451324507594,9,3,12,Finisher,Complete
Jonathan Clauss,"DF,MF",Nice,FRA-Ligue 1,2303.0,14.613921992480757,10.207197416573765,4.406724575906992,24.82111940905452,3,8,11,Balanced,Complete
Nicolò Barella,MF,Inter,ITA-Serie A,2493.0,14.60711894929409,11.276230716146529,3.3308882331475616,25.88334966544062,3,6,9,Balanced,Complete
Christian Nørgaard,MF,Brentford,ENG-Premier League,2819.0,14.599624687805772,11.122066244482994,3.4775584433227777,25.721690932288766,5,4,9,Balanced,Complete
Lucas Höler,"FW,MF",Freiburg,GER-Bundesliga,1867.0,14.530475705862044,2.679054254200309,11.851421451661734,17.20952996006235,6,4,10,Finisher,Finisher
Lassine Sinayoko,"FW,MF",Auxerre,FRA-Ligue 1,2299.0,14.517525039613249,5.770257687196136,8.747267352417111,20.287782726809386,5,8,13,Finisher,Complete
Pedro Neto,FW,Chelsea,ENG-Premier League,2269.0,14.425639379769564,6.602393293753266,7.823246086016297,21.02803267352283,4,6,10,Finisher,Complete
Marquinhos,DF,Paris S-G,FRA-Ligue 1,1725.0,14.349374160170555,13.869366928935053,0.4800072312355024,28.218741089105606,2,0,2,Architect,Complete
Yankuba Minteh,"FW,MF",Brighton,ENG-Premier League,1838.0,14.345422247424722,4.895437384024262,9.44998486340046,19.240859631448984,6,4,10,Finisher,Complete
Aimar Oroz,MF,Osasuna,ESP-La Liga,2966.0,14.308762029744685,9.082503446377814,5.226258583366871,23.3912654761225,5,4,9,Finisher,Complete
Rico Lewis,"DF,MF",Manchester City,ENG-Premier League,1893.0,14.292443186044691,12.876099944114683,1.416343241930008,27.168543130159374,1,2,3,Architect,Complete
Samuel Lino,"MF,DF",Atlético Madrid,ESP-La Liga,1552.0,14.264972588047383,6.56436438113451,7.700608206912873,20.829336969181895,3,4,7,Finisher,Complete
Ainsley Maitland-Niles,DF,Lyon,FRA-Ligue 1,1985.0,14.177222918719051,8.579877279698849,5.597345639020203,22.757100198417902,1,4,5,Finisher,Complete
Vincenzo Grifo,"FW,MF",Freiburg,GER-Bundesliga,2432.0,14.169706366956234,6.400352879427373,7.769353487528861,20.570059246383607,8,11,19,Finisher,Complete
Moussa Niakhate,DF,Lyon,FRA-Ligue 1,2726.0,14.163798050954938,13.801133589819074,0.36266446113586426,27.96493164077401,0,0,0,Architect,Complete
Matìas Soulé,"MF,DF",Roma,ITA-Serie A,1781.0,14.13892114534974,6.339091908186674,7.799829237163065,20.478013053536415,5,5,10,Finisher,Complete
Ludovic Blas,"MF,FW",Rennes,FRA-Ligue 1,2293.0,14.136033760383723,6.142310883849859,7.993722876533864,20.278344644233584,6,8,14,Finisher,Complete
Ansgar Knauff,"MF,DF",Eint Frankfurt,GER-Bundesliga,1597.0,14.122421637177467,4.350837785750628,9.77158385142684,18.473259422928095,4,5,9,Finisher,Finisher
Mikel Oyarzabal,FW,Real Sociedad,ESP-La Liga,2250.0,14.105824938043952,4.8401750745251775,9.265649863518775,18.94600001256913,9,3,12,Finisher,Complete
Marcos Llorente,"DF,MF",Atlético Madrid,ESP-La Liga,2513.0,14.097333351150157,11.85494233854115,2.2423910126090068,25.952275689691305,2,4,6,Balanced,Complete
Leon Goretzka,"MF,DF",Bayern Munich,GER-Bundesliga,1325.0,14.095879878848791,11.131647668778896,2.964232210069895,25.227527547627687,4,1,5,Balanced,Complete
Gaëtan Perrin,"MF,FW",Auxerre,FRA-Ligue 1,2691.0,14.082521572709084,5.70773258805275,8.374788984656334,19.790254160761833,10,11,21,Finisher,Complete
Ferrán Torres,"FW,MF",Barcelona,ESP-La Liga,1106.0,14.058789663016796,2.258015837520361,11.800773825496435,16.316805500537157,10,6,16,Finisher,Finisher
Jamie Vardy,FW,Leicester City,ENG-Premier League,2823.0,14.040310747921469,0.9949070662260056,13.045403681695463,15.035217814147474,9,4,13,Finisher,Finisher
Maximilian Beier,"FW,MF",Dortmund,GER-Bundesliga,1591.0,14.034051459282637,4.297043411061168,9.737008048221469,18.331094870343804,8,5,13,Finisher,Finisher
Rayan Aït-Nouri,DF,Wolves,ENG-Premier League,3109.0,13.966621531173589,7.902021802961826,6.064599728211762,21.868643334135413,4,7,11,Finisher,Complete
Hamed Junior Traorè,MF,Auxerre,FRA-Ligue 1,2093.0,13.96112221851945,4.6782301757484674,9.282892042770982,18.639352394267917,10,2,12,Finisher,Complete
Eric Dier,DF,Bayern Munich,GER-Bundesliga,1463.0,13.936744444072248,13.856435477733612,0.08030896633863627,27.79317992180586,2,1,3,Architect,Complete
Jorge de Frutos,"FW,MF",Rayo Vallecano,ESP-La Liga,2495.0,13.923229448497295,4.136822251603007,9.786407196894288,18.060051700100303,6,3,9,Finisher,Finisher
Manuel Akanji,DF,Manchester City,ENG-Premier League,2014.0,13.879725754261017,13.611297756433489,0.26842799782752813,27.491023510694504,0,0,0,Architect,Complete
Harvey Barnes,FW,Newcastle Utd,ENG-Premier League,1755.0,13.820457808673382,3.1923213340342045,10.628136474639177,17.012779142707586,9,4,13,Finisher,Finisher
Nicolas Pépé,"FW,MF",Villarreal,ESP-La Liga,1500.0,13.806489046663046,4.777184067294002,9.029304979369044,18.583673113957047,3,6,9,Finisher,Complete
Stanislav Lobotka,MF,Napoli,ITA-Serie A,2636.0,13.80389129370451,13.176433347165585,0.6274579465389252,26.980324640870094,0,1,1,Architect,Complete
Kenan Yıldız,"FW,MF",Juventus,ITA-Serie A,2402.0,13.799040334299209,5.859337801113725,7.939702533185484,19.65837813541293,7,4,11,Finisher,Complete
Facundo Medina,DF,Lens,FRA-Ligue 1,2543.0,13.792968783527613,10.98086129128933,2.812107492238283,24.773830074816942,0,1,1,Balanced,Complete
Nikola Krstović,FW,Lecce,ITA-Serie A,3057.0,13.792114338837564,3.114339157938957,10.677775180898607,16.90645349677652,11,5,16,Finisher,Finisher
Giovanni Di Lorenzo,DF,Napoli,ITA-Serie A,3330.0,13.787290934473276,11.077612202614546,2.7096787318587303,24.864903137087822,3,2,5,Balanced,Complete
Aleksandar Pavlovic,MF,Bayern Munich,GER-Bundesliga,1451.0,13.761382356286047,13.515540704131126,0.2458416521549207,27.276923060417175,1,0,1,Architect,Complete
Phil Foden,"MF,FW",Manchester City,ENG-Premier League,1777.0,13.734636969864368,5.446543112397194,8.288093857467175,19.181180082261562,7,2,9,Finisher,Complete
Vanderson,DF,Monaco,FRA-Ligue 1,2064.0,13.712618730030954,9.14323053508997,4.569388194940984,22.855849265120924,1,3,4,Balanced,Complete
Abde Ezzalzouli,"FW,MF",Betis,ESP-La Liga,1984.0,13.69968931004405,4.313502963632345,9.386186346411705,18.013192273676395,2,2,4,Finisher,Finisher
Álex Grimaldo,DF,Leverkusen,GER-Bundesliga,2636.0,13.696474827826025,8.669026328250766,5.027448499575259,22.36550115607679,2,7,9,Finisher,Complete
Khvicha Kvaratskhelia,FW,Paris S-G,FRA-Ligue 1,916.0,13.687047217041254,7.077820766717196,6.609226450324058,20.76486798375845,4,3,7,Finisher,Complete
Thomas Müller,"MF,FW",Bayern Munich,GER-Bundesliga,1225.0,13.633560847491026,7.82218885794282,5.811371989548206,21.455749705433846,1,4,5,Finisher,Complete
Riccardo Orsolini,FW,Bologna,ITA-Serie A,1878.0,13.579532280564308,3.471814767457545,10.107717513106763,17.051347048021853,15,4,19,Finisher,Finisher
Julian Chabot,DF,Stuttgart,GER-Bundesliga,2269.0,13.541587248444555,13.30634319782257,0.2352440506219846,26.847930446267128,3,1,4,Architect,Complete
Julian Ryerson,DF,Dortmund,GER-Bundesliga,2259.0,13.50790622830391,11.14336271584034,2.3645435124635696,24.65126894414425,2,3,5,Balanced,Complete
Andrea Cambiaso,"DF,FW",Juventus,ITA-Serie A,2221.0,13.496584210544825,11.93434378877282,1.562240421772005,25.430927999317646,2,3,5,Architect,Complete
Hakan Çalhanoğlu,MF,Inter,ITA-Serie A,1947.0,13.450780309736729,11.181228714063764,2.269551595672965,24.632009023800492,5,6,11,Balanced,Complete
Benjamin André,MF,Lille,FRA-Ligue 1,2692.0,13.42137890867889,10.625332277268171,2.796046631410718,24.04671118594706,0,3,3,Balanced,Complete
João Gomes,MF,Wolves,ENG-Premier League,2974.0,13.400589838624,10.574760969728231,2.825828868895769,23.975350808352232,3,1,4,Balanced,Complete
Valentino Livramento,DF,Newcastle Utd,ENG-Premier League,2840.0,13.396901009604337,10.808134069666266,2.58876693993807,24.2050350792706,0,1,1,Balanced,Complete
Milos Kerkez,DF,Bournemouth,ENG-Premier League,3336.0,13.390899841673672,9.968997127376497,3.4219027142971754,23.35989696905017,2,5,7,Balanced,Complete
Mathías Olivera,DF,Napoli,ITA-Serie A,2370.0,13.384824394248426,11.29226868506521,2.092555709183216,24.677093079313636,0,2,2,Balanced,Complete
Nico Williams,FW,Athletic Club,ESP-La Liga,1996.0,13.329007916152475,6.340902808122337,6.988105108030139,19.669910724274814,5,5,10,Finisher,Complete
Angeliño,DF,Roma,ITA-Serie A,3177.0,13.30595819465816,9.541474713012576,3.764483481645584,22.847432907670736,2,1,3,Balanced,Complete
Dan Ndoye,FW,Bologna,ITA-Serie A,2143.0,13.290657203644514,3.763250576332212,9.527406627312303,17.053907779976726,8,4,12,Finisher,Finisher
Javi Puado,"FW,MF",Espanyol,ESP-La Liga,2974.0,13.288859393447638,3.4392381412908435,9.849621252156794,16.72809753473848,12,4,16,Finisher,Finisher
Clinton Mata,DF,Lyon,FRA-Ligue 1,2370.0,13.282061882317066,11.594574950635431,1.6874869316816348,24.8766368329525,0,4,4,Architect,Complete
Miguel Gutiérrez,"DF,MF",Girona,ESP-La Liga,2458.0,13.277818597853184,10.092323137447238,3.1854954604059458,23.37014173530042,1,5,6,Balanced,Complete
Pablo Fornals,"MF,FW",Betis,ESP-La Liga,1827.0,13.264264291152358,9.0203785803169,4.243885710835459,22.28464287146926,2,0,2,Balanced,Complete
Amir Rrahmani,DF,Napoli,ITA-Serie A,3406.0,13.18892247788608,12.652464220300317,0.5364582575857639,25.841386698186398,1,3,4,Architect,Complete
Alassane Pléa,"MF,FW",Gladbach,GER-Bundesliga,1902.0,13.179648963734508,6.668403459712863,6.511245504021645,19.84805242344737,11,4,15,Finisher,Complete
Martín Zubimendi,MF,Real Sociedad,ESP-La Liga,2962.0,13.16597349382937,9.92495701648295,3.2410164773464203,23.09093051031232,2,1,3,Balanced,Complete
