game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance
1821769,FirstHalf,26,41.0,26,Pass,Successful,65,Barcelona,480249.0,Lamine Yamal,75.9,41.6,74.6,68.7,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.64'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '68.7'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Center,True,Pass,108,Fermín López,25.52,27.13
1821769,FirstHalf,26,43.0,26,Pass,Unsuccessful,65,Barcelona,463838.0,Fermín López,74.6,68.9,83.4,58.5,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '11.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '58.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.63'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '83.4'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Right,False,Pass,108,,31.66,13.62
1821769,FirstHalf,26,44.0,26,Clearance,Successful,53,Athletic Club,106586.0,Íñigo Ruíz de Galarreta,15.5,49.5,35.0,39.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.0'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '39.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.97'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Clearance,109,Maroan Sannadi,84.5,21.82
1821769,FirstHalf,26,45.0,26,BallRecovery,Successful,53,Athletic Club,541704.0,Maroan Sannadi,26.5,28.0,,,,,,,[],False,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Left,True,BallRecovery,109,Maroan Sannadi,76.72,
1821769,FirstHalf,26,48.0,26,TakeOn,Successful,53,Athletic Club,541704.0,Maroan Sannadi,33.2,24.3,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '276'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Left,True,TakeOn,109,,71.57,
1821769,FirstHalf,26,48.0,26,Challenge,Unsuccessful,65,Barcelona,463838.0,Fermín López,66.8,75.7,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '180'}]",False,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Right,False,Challenge,110,,41.98,
1821769,FirstHalf,26,52.0,26,Foul,Successful,53,Athletic Club,541704.0,Maroan Sannadi,60.0,7.6,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '277'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Offensive', 'value': 286}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Left,True,Foul,111,,58.29,
1821769,FirstHalf,26,52.0,26,Foul,Unsuccessful,65,Barcelona,480249.0,Lamine Yamal,40.0,92.4,,,,,,,"[{'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '181'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",False,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Right,False,Foul,112,,73.47,
1821769,FirstHalf,27,5.0,27,Pass,Successful,53,Athletic Club,238899.0,Alex Berenguer,65.0,12.4,60.6,7.9,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '7.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.73'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.5'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,113,Íñigo Ruíz de Galarreta,51.37,6.29
1821769,FirstHalf,27,6.0,27,Pass,Successful,53,Athletic Club,106586.0,Íñigo Ruíz de Galarreta,59.6,8.3,59.3,68.6,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '41.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '68.6'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.58'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1821769,whoscored,,True,False,False,False,,False,Middle_Left,True,Pass,113,Yuri Berchiche,58.06,60.3
1821769,FirstHalf,27,12.0,27,Pass,Successful,53,Athletic Club,56057.0,Yuri Berchiche,60.5,69.6,36.6,65.0,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.27'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '65.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '36.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '25.3'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Right,True,Pass,113,Aitor Paredes,44.1,24.34
1821769,FirstHalf,27,15.0,27,Pass,Successful,53,Athletic Club,402663.0,Aitor Paredes,33.3,63.6,33.2,37.0,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '33.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.1'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.71'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.0'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,113,Unai Núñez,68.07,26.6
1821769,FirstHalf,27,19.0,27,Pass,Successful,53,Athletic Club,344200.0,Unai Núñez,39.8,34.1,47.5,9.1,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '18.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.16'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.5'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,113,Óscar De Marcos,62.26,26.16
1821769,FirstHalf,27,21.0,27,Pass,Successful,53,Athletic Club,78500.0,Óscar De Marcos,47.2,12.4,32.0,27.1,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '18.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '32.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.58'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,113,Unai Núñez,64.82,21.15
1821769,FirstHalf,27,24.0,27,Pass,Successful,53,Athletic Club,344200.0,Unai Núñez,30.7,28.4,29.1,57.6,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.66'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '29.1'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Left,True,Pass,113,Aitor Paredes,72.59,29.24
1821769,FirstHalf,27,28.0,27,Pass,Successful,53,Athletic Club,402663.0,Aitor Paredes,35.9,60.9,95.1,98.3,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '98.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '95.1'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.39'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '67.2'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,,1821769,whoscored,,True,False,False,False,,False,Middle_Center,True,Pass,113,Nico Williams,65.02,70.02
1821769,FirstHalf,27,34.0,27,TakeOn,Unsuccessful,53,Athletic Club,408449.0,Nico Williams,92.0,97.8,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '278'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Right,False,TakeOn,113,,48.46,
1821769,FirstHalf,27,34.0,27,Tackle,Successful,65,Barcelona,368091.0,Eric García,8.0,2.2,,,,,,,"[{'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '190'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Left,True,Tackle,114,,103.68,
1821769,FirstHalf,27,57.0,27,Pass,Successful,53,Athletic Club,56057.0,Yuri Berchiche,83.7,100.0,79.2,70.8,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '70.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.49'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '79.2'}, {'type': {'displayName': 'ThrowIn', 'value': 107}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Right,True,Pass,115,Unai Gómez,52.59,29.54
1821769,FirstHalf,27,59.0,27,Pass,Successful,53,Athletic Club,480619.0,Unai Gómez,79.2,70.8,69.8,60.0,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '12.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '69.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '60.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.78'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Right,True,Pass,115,Íñigo Ruíz de Galarreta,29.42,14.32
1821769,FirstHalf,28,2.0,28,Pass,Successful,53,Athletic Club,106586.0,Íñigo Ruíz de Galarreta,68.1,53.0,76.2,20.2,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '20.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.2'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.08'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Center,True,Pass,115,Óscar De Marcos,32.04,33.79
1821769,FirstHalf,28,5.0,28,Pass,Successful,53,Athletic Club,78500.0,Óscar De Marcos,77.4,19.9,95.4,19.9,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.9'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.00'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '95.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Left,True,Pass,115,Alex Berenguer,37.64,18.0
1821769,FirstHalf,28,8.0,28,TakeOn,Successful,53,Athletic Club,238899.0,Alex Berenguer,93.0,22.6,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '280'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Left,True,TakeOn,115,,28.28,
1821769,FirstHalf,28,8.0,28,Challenge,Unsuccessful,65,Barcelona,300447.0,Raphinha,7.0,77.4,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '196'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",False,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Right,False,Challenge,116,,96.95,
1821769,FirstHalf,28,9.0,28,Pass,Unsuccessful,53,Athletic Club,238899.0,Alex Berenguer,93.8,27.1,94.5,41.6,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '9.9'}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '94.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.50'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '41.6'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1821769,whoscored,,False,False,True,False,,False,Attacking_Left,False,Pass,117,,23.72,14.52
1821769,FirstHalf,28,10.0,28,Clearance,Successful,65,Barcelona,498386.0,Pau Cubarsí,6.0,62.9,13.4,38.2,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.15'}, {'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '38.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1821769,whoscored,,False,False,False,False,Head,False,Defensive_Center,True,Clearance,118,,94.88,25.78
1821769,FirstHalf,28,13.0,28,OffsidePass,Successful,53,Athletic Club,511120.0,Mikel Jauregizar,89.7,57.3,96.4,44.0,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '96.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PlayerCaughtOffside', 'value': 7}, 'value': '541704'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '44.0'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Center,True,OffsidePass,119,,12.62,14.89
1821769,FirstHalf,28,13.0,28,OffsideProvoked,Successful,65,Barcelona,384711.0,Ronald Araújo,9.4,45.8,,,,,,,[],False,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,OffsideProvoked,120,,90.7,
1821769,FirstHalf,28,41.0,28,Pass,Successful,65,Barcelona,367164.0,Iñaki Peña,10.5,50.7,24.4,29.9,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.3'}, {'type': {'displayName': 'IndirectFreekickTaken', 'value': 241}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '24.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.51'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,120,Ronald Araújo,89.5,25.02
1821769,FirstHalf,28,44.0,28,Pass,Successful,65,Barcelona,384711.0,Ronald Araújo,35.3,37.3,43.6,47.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.68'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '43.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.2'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,120,Pedri,65.93,13.23
1821769,FirstHalf,28,45.0,28,Pass,Successful,65,Barcelona,402197.0,Pedri,44.5,48.8,53.9,32.5,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '32.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.44'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.9'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,120,,55.51,18.82
1821769,FirstHalf,28,47.0,28,Challenge,Unsuccessful,53,Athletic Club,511120.0,Mikel Jauregizar,45.2,64.2,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '287'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",False,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,False,Challenge,121,,56.61,
1821769,FirstHalf,28,47.0,28,TakeOn,Successful,65,Barcelona,422937.0,Gavi,54.8,35.8,,,,,,,"[{'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '201'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,True,TakeOn,122,Gavi,47.38,
1821769,FirstHalf,28,48.0,28,Pass,Unsuccessful,65,Barcelona,422937.0,Gavi,57.6,36.7,76.6,29.3,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '20.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.6'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.04'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,False,Pass,122,,44.44,20.39
1821769,FirstHalf,28,51.0,28,BallRecovery,Successful,53,Athletic Club,56057.0,Yuri Berchiche,20.5,69.6,,,,,,,[],False,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Right,True,BallRecovery,123,Yuri Berchiche,81.88,
1821769,FirstHalf,28,51.0,28,Pass,Successful,53,Athletic Club,56057.0,Yuri Berchiche,20.5,69.6,8.3,50.6,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '18.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.93'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '50.6'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '8.3'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Right,True,Pass,123,Unai Simón,81.88,22.58
1821769,FirstHalf,28,52.0,28,Pass,Unsuccessful,53,Athletic Club,332823.0,Unai Simón,8.3,50.6,47.1,87.0,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.55'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '87.0'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '47.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '47.1'}]",True,,,,,,1821769,whoscored,,True,False,False,False,,False,Defensive_Center,False,Pass,123,,91.7,53.2
1821769,FirstHalf,28,55.0,28,Pass,Unsuccessful,65,Barcelona,368091.0,Eric García,53.8,22.6,55.1,31.7,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.35'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.1'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Left,False,Pass,124,,53.71,9.19
1821769,FirstHalf,28,58.0,28,Aerial,Successful,53,Athletic Club,480619.0,Unai Gómez,47.2,67.6,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '290'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",False,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Right,True,Aerial,125,,55.66,
1821769,FirstHalf,28,58.0,28,Aerial,Unsuccessful,65,Barcelona,384711.0,Ronald Araújo,52.8,32.4,,,,,,,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '205'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",False,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Left,False,Aerial,126,,50.37,
1821769,FirstHalf,28,58.0,28,Pass,Unsuccessful,53,Athletic Club,480619.0,Unai Gómez,50.9,66.2,62.4,73.8,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '73.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.40'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Center,False,Pass,127,,51.7,13.78
1821769,FirstHalf,28,59.0,28,BallRecovery,Successful,65,Barcelona,368091.0,Eric García,41.5,23.3,,,,,,,[],False,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Left,True,BallRecovery,128,Eric García,64.31,
1821769,FirstHalf,28,59.0,28,Pass,Successful,65,Barcelona,368091.0,Eric García,41.5,22.7,20.5,47.6,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '20.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '27.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.49'}, {'type': {'displayName': 'StandingSave', 'value': 178}}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,128,,64.56,32.57
1821769,FirstHalf,28,,28,OffsideGiven,Unsuccessful,53,Athletic Club,541704.0,Maroan Sannadi,96.4,44.0,,,,,,,[],False,,,,,,1821769,whoscored,,False,False,False,False,,False,Attacking_Center,False,OffsideGiven,129,,7.0,
1821769,FirstHalf,29,5.0,29,Pass,Successful,65,Barcelona,367164.0,Iñaki Peña,24.0,42.5,27.7,59.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.25'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '59.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '27.7'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,130,Pau Cubarsí,76.37,17.5
1821769,FirstHalf,29,7.0,29,Pass,Successful,65,Barcelona,498386.0,Pau Cubarsí,27.7,59.9,35.4,92.7,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.22'}, {'type': {'displayName': 'StandingSave', 'value': 178}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '23.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '92.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1821769,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,130,Alejandro Balde,72.97,33.69
