game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_folder,match_date,origin_type
1877280,SecondHalf,65.0,41.0,67,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,89.0,40.5,,,46.4,1.9,,,"[{'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '46.4'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'LowRight', 'value': 80}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '1.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '672'}, {'type': {'displayName': 'BigChance', 'value': 214}}]",True,True,True,,672.0,44288.0,1877280,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,359,,14.53,,,,0.0,0.0,False,376,Inter Miami CF,False,False,,Offensive,17,0.45146226882935,2025-09-20_InterMiamiCF_DCUnited,2025-09-20,Asistido
1877280,SecondHalf,84.0,33.0,86,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,81.8,55.6,,,53.4,25.9,,,"[{'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '53.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'HighLeft', 'value': 77}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '25.9'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '788'}, {'type': {'displayName': 'Assisted', 'value': 29}}]",True,True,True,,788.0,44721.0,1877280,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,421,,19.04,,,,0.0,0.0,False,438,Inter Miami CF,False,False,,Offensive,14,0.044712103903294,2025-09-20_InterMiamiCF_DCUnited,2025-09-20,Asistido
1877309,SecondHalf,73.0,46.0,75,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,89.0,55.2,,,50.7,3.8,,,"[{'type': {'displayName': 'BigChance', 'value': 214}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '3.8'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '50.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'OneOnOne', 'value': 89}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '706'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'Assisted', 'value': 29}}]",True,True,True,,706.0,44721.0,1877309,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,359,,12.17,,,,0.0,0.0,False,374,Inter Miami CF,False,False,,Offensive,17,0.62445938587189,2025-09-24_NewYorkCityFC_InterMiamiCF,2025-09-24,Asistido
1877309,SecondHalf,85.0,18.0,87,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,89.7,35.2,,,53.9,3.2,,,"[{'type': {'displayName': 'BoxRight', 'value': 63}}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'BigChance', 'value': 214}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '769'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '53.9'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '3.2'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}]",True,True,True,,769.0,365418.0,1877309,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,393,,18.03,,,,0.0,0.0,False,408,Inter Miami CF,False,False,,Offensive,17,0.11397613584995,2025-09-24_NewYorkCityFC_InterMiamiCF,2025-09-24,Asistido
1877040,FirstHalf,38.0,6.0,38,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,85.3,37.6,,,54.2,24.1,,,"[{'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '54.2'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'HighLeft', 'value': 77}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '24.1'}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '410'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}]",True,True,True,,410.0,437718.0,1877040,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,186,,19.23,,,,0.0,0.0,False,188,Inter Miami CF,False,False,,Offensive,17,0.070759929716587,2025-10-11_InterMiamiCF_AtlantaUnited,2025-10-11,Asistido
1877040,SecondHalf,86.0,13.0,91,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,93.1,59.5,,,49.3,0.6,,,"[{'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'BigChance', 'value': 214}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '0.6'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '897'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '49.3'}]",True,True,True,,897.0,44288.0,1877040,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,446,,11.74,,,,0.0,0.0,False,482,Inter Miami CF,False,False,,Offensive,17,0.28203338384628,2025-10-11_InterMiamiCF_AtlantaUnited,2025-10-11,Asistido
1877307,FirstHalf,33.0,57.0,33,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,79.3,53.7,,,54.4,2.5,,,"[{'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '54.4'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '2.5'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '274'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}]",True,True,True,,274.0,44288.0,1877307,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,120,,21.03,,,,0.0,0.0,False,122,Inter Miami CF,False,False,,Offensive,14,0.094633318483829,2025-10-18_NashvilleSC_InterMiamiCF,2025-10-18,Regate previo
1877307,SecondHalf,62.0,51.0,70,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,88.5,50.0,,,51.3,2.5,,,"[{'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '2.5'}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'Penalty', 'value': 9}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '51.3'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'BigChance', 'value': 214}}]",True,True,True,,,,1877307,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,294,Marcelo Weigandt,11.5,,,,0.0,0.0,False,354,Inter Miami CF,False,False,,Offensive,17,0.7884,2025-10-18_NashvilleSC_InterMiamiCF,2025-10-18,Asistido
1877307,SecondHalf,80.0,52.0,88,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,84.1,34.4,,,52.6,2.5,,,"[{'type': {'displayName': 'BoxRight', 'value': 63}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '52.6'}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '2.5'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '831'}]",True,True,True,,831.0,445274.0,1877307,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,356,,22.27,,,,0.0,0.0,False,416,Inter Miami CF,False,False,,Offensive,17,0.07358030974865,2025-10-18_NashvilleSC_InterMiamiCF,2025-10-18,Asistido
1951675,FirstHalf,9.0,34.0,9,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,80.7,48.7,,,46.7,0.6,,,"[{'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '0.6'}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '46.7'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '95'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'IndividualPlay', 'value': 215}}, {'type': {'displayName': 'LowRight', 'value': 80}}, {'type': {'displayName': 'LeftFoot', 'value': 72}}]",True,True,True,,95.0,432391.0,1951675,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,52,,19.34,,,,0.0,0.0,False,54,Inter Miami CF,False,False,,Offensive,14,0.042772985994816,2025-11-09_InterMiamiCF_NashvilleSC,2025-11-09,Asistido
1951675,FirstHalf,38.0,39.0,38,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,81.8,55.6,,,49.8,1.9,,,"[{'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '308'}, {'type': {'displayName': 'LowCentre', 'value': 78}}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '1.9'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'BigChance', 'value': 214}}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '49.8'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}]",True,True,True,,308.0,533435.0,1951675,whoscored,,False,False,False,False,,False,Attacking_Center,True,Goal,176,,19.04,,,,0.0,0.0,False,178,Inter Miami CF,False,False,,Offensive,14,0.63820087909698,2025-11-09_InterMiamiCF_NashvilleSC,2025-11-09,Asistido
1952056,FirstHalf,18.0,12.0,18,Goal,Successful,28925,Inter Miami CF,11119.0,Lionel Messi,91.9,50.2,,,47.7,19.0,,,"[{'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '19.0'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '164'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '47.7'}, {'type': {'displayName': 'LowRight', 'value': 80}}, {'type': {'displayName': 'BigChance', 'value': 214}}]",True,True,True,,164.0,533435.0,1952056,whoscored,,False,False,False,False,Head,False,Attacking_Center,True,Goal,89,,8.1,,,,0.0,0.0,False,91,Inter Miami CF,False,False,,Offensive,17,0.21255370974541,2025-11-23_FCCincinnati_InterMiamiCF,2025-11-23,Carry individual
