game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_date,opponent,venue,match_id_ws,match_id_us,match_number
1913888,FirstHalf,26.0,15.0,26,BallRecovery,Successful,65,Barcelona,402197.0,Pedri,41.1,65.2,,,,,,,[],False,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Center,True,BallRecovery,131,Pedri,60.83,,,,0.0,0.0,False,133,Barcelona,False,False,,Defensive,8,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,16.0,26,Pass,Successful,65,Barcelona,402197.0,Pedri,41.1,65.2,60.2,68.2,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '68.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.10'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '20.2'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,131,Raphinha,60.83,19.33,,,0.1433111026,0.1433111026,False,133,Barcelona,True,False,Retention,Offensive,8,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,17.0,26,Pass,Unsuccessful,65,Barcelona,300447.0,Raphinha,60.8,68.8,93.2,67.2,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '34.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.25'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '67.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '93.2'}]",True,,,,,,1913888,whoscored,,True,False,False,False,,False,Middle_Right,False,Pass,131,,43.48,32.44,,,0.0,0.0,False,133,Barcelona,False,False,Unsuccessful,Offensive,12,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,35.0,26,Interception,Successful,65,Barcelona,368091.0,Eric García,57.1,13.7,,,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Left,True,Interception,133,Eric García,56.2,,,,0.0,0.0,False,135,Barcelona,False,False,,Defensive,10,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,36.0,26,BallRecovery,Successful,65,Barcelona,368091.0,Eric García,65.8,25.3,,,,,,,[],False,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Left,True,BallRecovery,133,Eric García,42.19,,,,0.0,0.0,False,135,Barcelona,False,False,,Defensive,10,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,38.0,26,Pass,Successful,65,Barcelona,368091.0,Eric García,69.2,29.5,76.5,31.6,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.18'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.6'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Attacking_Left,True,Pass,133,Ferran Torres,37.0,7.6,,,-0.0122777471999999,0.0,False,135,Barcelona,False,False,Retention,Offensive,13,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,39.0,26,Carry,Successful,65,Barcelona,368091.0,Eric García,76.5,31.6,80.3,30.3,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.18'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.6'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Attacking_Left,True,Carry,133,Ferran Torres,37.0,7.6,440.5,0.0,-0.0118212282099999,0.0,False,135,Barcelona,False,False,,Offensive,13,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,40.0,26,Dispossessed,Successful,65,Barcelona,349760.0,Ferran Torres,80.3,30.3,,,,,,,"[{'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '140'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Attacking_Left,True,Dispossessed,133,,27.86,,,,0.0,0.0,False,135,Barcelona,False,False,,Neutral,13,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,45.0,26,Pass,Successful,65,Barcelona,454343.0,Marc Casadó,60.6,20.4,67.0,34.0,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.0'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.94'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.0'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,135,Pedri,49.28,15.03,,,0.02954453536,0.02954453536,False,137,Barcelona,True,False,Retention,Offensive,10,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,46.0,26,Pass,Successful,65,Barcelona,402197.0,Pedri,69.6,35.1,58.1,35.2,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.14'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '35.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '58.1'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Attacking_Center,True,Pass,135,Marc Casadó,33.86,11.5,,,0.0137550986399999,0.0137550986399999,False,137,Barcelona,False,False,Key Pass,Offensive,14,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,48.0,26,Pass,Successful,65,Barcelona,454343.0,Marc Casadó,57.2,33.9,46.6,46.7,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.6'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.48'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.7'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,135,Pau Cubarsí,45.73,16.62,,,0.0147715397,0.0147715397,False,137,Barcelona,False,False,Key Pass,Offensive,11,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,49.0,26,Pass,Successful,65,Barcelona,498386.0,Pau Cubarsí,46.6,46.7,50.1,23.1,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '16.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '50.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '23.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.94'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,135,Ronald Araujo,53.5,23.86,,,-0.0529733524599999,0.0,False,137,Barcelona,False,False,Shot,Offensive,8,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,51.0,26,Pass,Successful,65,Barcelona,384711.0,Ronald Araujo,50.1,23.1,60.8,31.3,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.46'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,135,Pedri,56.69,13.48,,,0.0321558645999999,0.0321558645999999,False,137,Barcelona,True,False,Shot,Offensive,10,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,54.0,26,Pass,Successful,65,Barcelona,402197.0,Pedri,59.6,32.1,71.6,38.8,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '38.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.35'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '71.6'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,135,Raphinha,44.19,13.74,,,-0.0003543503199999,0.0,False,137,Barcelona,True,False,Shot,Offensive,10,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,55.0,26,Pass,Successful,65,Barcelona,300447.0,Raphinha,71.1,39.5,73.6,48.7,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.17'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '48.7'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Attacking_Center,True,Pass,135,Ferran Torres,30.75,9.53,,,0.02321981091,0.02321981091,False,137,Barcelona,False,False,Shot,Offensive,14,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,56.5,26,Carry,Successful,65,Barcelona,300447.0,Raphinha,73.6,48.7,74.1,55.4,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.17'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '6.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '48.7'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Attacking_Center,True,Carry,135,Ferran Torres,30.75,9.53,450.5,0.0,0.0243622804599999,0.0243622804599999,False,137,Barcelona,False,False,,Offensive,14,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.0,58.0,26,Pass,Successful,65,Barcelona,349760.0,Ferran Torres,74.1,55.4,84.3,81.4,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '20.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '84.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.03'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Attacking_Center,True,Pass,135,Marcus Rashford,26.46,27.93,,,0.0750748702,0.0750748702,False,137,Barcelona,False,False,Shot,Offensive,14,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,26.5,29.0,26,Carry,Successful,65,Barcelona,349760.0,Ferran Torres,84.3,81.4,84.0,73.0,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '20.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '84.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.03'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Attacking_Center,True,Carry,135,Marcus Rashford,26.46,27.93,451.5,0.0,-0.04642111962,0.0,False,137,Barcelona,False,True,,Offensive,18,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,0.0,27,Pass,Successful,65,Barcelona,300299.0,Marcus Rashford,84.0,73.0,95.5,71.7,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '12.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '71.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '95.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.21'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Attacking_Right,True,Pass,135,Alejandro Balde,28.02,11.57,,,-0.0696771719499999,0.0,True,137,Barcelona,False,False,Shot,Offensive,18,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,1.0,27,Pass,Successful,65,Barcelona,422938.0,Alejandro Balde,96.3,71.5,88.6,57.2,,,,,"[{'type': {'displayName': 'ShotAssist', 'value': 210}, 'value': '15'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.02'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.6'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]",True,,,,,,1913888,whoscored,,False,False,False,False,,True,Attacking_Right,True,Pass,135,Ferran Torres,21.82,16.24,,,-0.0106561979499999,0.0,False,137,Barcelona,False,False,Shot,Offensive,18,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,1.5,27,Carry,Successful,65,Barcelona,422938.0,Alejandro Balde,88.6,57.2,91.7,60.1,,,,,"[{'type': {'displayName': 'ShotAssist', 'value': 210}, 'value': '15'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.02'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.6'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]",True,,,,,,1913888,whoscored,,False,False,False,False,,True,Attacking_Right,True,Carry,135,Ferran Torres,21.82,16.24,453.5,0.0,-0.00137841172,0.0,False,137,Barcelona,False,False,,Offensive,17,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,2.0,27,SavedShot,Successful,65,Barcelona,349760.0,Ferran Torres,91.7,60.1,,,52.3,12.7,98.4,53.1,"[{'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '142'}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '98.4'}, {'type': {'displayName': 'LeftFoot', 'value': 72}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalMouthY', 'value': 102}, 'value': '52.3'}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '341'}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '53.1'}, {'type': {'displayName': 'GoalMouthZ', 'value': 103}, 'value': '12.7'}, {'type': {'displayName': 'LowLeft', 'value': 76}}, {'type': {'displayName': 'FirstTouch', 'value': 328}}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'BoxCentre', 'value': 17}}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}]",True,True,,,341.0,422938.0,1913888,whoscored,,False,False,False,False,,False,Attacking_Center,True,SavedShot,135,,13.07,,,,0.0,0.0,False,137,Barcelona,False,False,,Neutral,17,0.1048848330974578,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,27.0,27,BallRecovery,Successful,65,Barcelona,498386.0,Pau Cubarsí,6.8,80.5,,,,,,,[],False,,,,,,1913888,whoscored,,False,False,False,False,,False,Defensive_Right,True,BallRecovery,137,Pau Cubarsí,98.06,,,,0.0,0.0,False,139,Barcelona,False,False,,Defensive,3,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,31.0,27,Pass,Successful,65,Barcelona,498386.0,Pau Cubarsí,7.3,57.0,17.7,53.4,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '17.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.06'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '53.4'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,137,Marc Casadó,92.96,11.01,,,0.0113220702799999,0.0113220702799999,False,139,Barcelona,False,False,Retention,Offensive,2,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,33.5,27,Carry,Successful,65,Barcelona,498386.0,Pau Cubarsí,17.7,53.4,25.1,37.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '17.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.06'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '53.4'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Defensive_Center,True,Carry,137,Marc Casadó,92.96,11.01,459.5,0.0,-0.0071292263599999,0.0,False,139,Barcelona,False,False,,Offensive,5,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,36.0,27,Pass,Successful,65,Barcelona,454343.0,Marc Casadó,25.1,37.7,39.2,36.6,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.23'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Defensive_Center,True,Pass,137,Raphinha,75.9,14.14,,,0.0280522724799999,0.0280522724799999,False,139,Barcelona,False,False,Retention,Offensive,5,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,37.0,27,Carry,Successful,65,Barcelona,454343.0,Marc Casadó,39.2,36.6,36.1,38.3,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '39.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.23'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Defensive_Center,True,Carry,137,Raphinha,75.9,14.14,460.5,0.0,-0.00496028402,0.0,False,139,Barcelona,False,False,,Offensive,8,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,38.0,27,Pass,Successful,65,Barcelona,300447.0,Raphinha,36.1,38.3,36.4,81.7,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.56'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '36.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,137,Alejandro Balde,64.96,43.4,,,0.1624781324599999,0.1624781324599999,False,139,Barcelona,False,False,Retention,Offensive,8,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,40.5,27,Carry,Successful,65,Barcelona,300447.0,Raphinha,36.4,81.7,43.5,79.0,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.56'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '36.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '81.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Center,True,Carry,137,Alejandro Balde,64.96,43.4,461.5,0.0,0.0457958688599999,0.0457958688599999,False,139,Barcelona,False,False,,Offensive,9,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,43.0,27,Pass,Successful,65,Barcelona,422938.0,Alejandro Balde,43.5,79.0,41.4,65.2,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '65.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.48'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '41.4'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Right,True,Pass,137,Pedri,63.51,13.96,,,-0.0988088893799999,0.0,False,139,Barcelona,False,False,Retention,Offensive,9,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,45.0,27,Carry,Successful,65,Barcelona,422938.0,Alejandro Balde,41.4,65.2,44.3,51.0,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '65.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.48'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '41.4'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,137,Pedri,63.51,13.96,462.5,0.0,-0.04742119572,0.0,False,139,Barcelona,False,False,,Offensive,8,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,47.0,27,Pass,Successful,65,Barcelona,402197.0,Pedri,44.3,51.0,59.1,15.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '59.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '15.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.28'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '28.8'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,137,Eric García,55.71,38.65,,,-0.0662740718699999,0.0,False,139,Barcelona,False,False,Retention,Offensive,8,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,50.0,27,Pass,Successful,65,Barcelona,368091.0,Eric García,58.4,13.7,60.3,28.2,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.37'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.2'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,137,Raphinha,55.21,14.62,,,0.0305949939399999,0.0305949939399999,False,139,Barcelona,False,False,Retention,Offensive,10,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,52.0,27,Carry,Successful,65,Barcelona,368091.0,Eric García,60.3,28.2,60.3,21.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.37'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.2'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Left,True,Carry,137,Raphinha,55.21,14.62,464.5,0.0,-0.0144408257699999,0.0,False,139,Barcelona,False,False,,Offensive,10,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,54.0,27,Pass,Successful,65,Barcelona,300447.0,Raphinha,60.3,21.3,67.6,5.2,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.32'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.4'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,137,Lamine Yamal,48.99,17.68,,,-0.0319491340899999,0.0,False,139,Barcelona,False,False,Retention,Offensive,10,0.0,2025-09-21,Getafe,Home,1913903,29199,5
1913888,FirstHalf,27.0,55.0,27,Pass,Successful,65,Barcelona,480249.0,Lamine Yamal,67.6,5.2,60.9,14.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '14.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.42'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.4'}]",True,,,,,,1913888,whoscored,,False,False,False,False,,False,Attacking_Left,True,Pass,137,Eric García,55.29,11.3,,,0.0175057613699999,0.0175057613699999,False,139,Barcelona,False,False,Retention,Offensive,13,0.0,2025-09-21,Getafe,Home,1913903,29199,5
