game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_date,match_home,match_away,match_id_ws,match_id_us
1910661,SecondHalf,46.0,50.5,49,Carry,Successful,7614,RBL,557000.0,Yan Diomande,86.3,55.5,84.8,49.6,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.51'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '86.3'}]",True,,,,,,1910661,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,311,Christoph Baumgartner,23.34,14.84,838.5,0.0,-0.0104682001899999,0.0,False,326,RBL,False,False,,Offensive,17,0.0,2025-09-27 13:30:00,Wolfsburg,RB Leipzig,1910661,30264
1910661,SecondHalf,51.0,22.5,54,Carry,Successful,7614,RBL,557000.0,Yan Diomande,54.1,76.6,53.4,79.8,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '15.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.23'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '76.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910661,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,337,Rômulo,71.0,21.61,908.5,0.0,0.0252569349199999,0.0252569349199999,False,353,RBL,False,False,,Offensive,12,0.0,2025-09-27 13:30:00,Wolfsburg,RB Leipzig,1910661,30264
1910661,SecondHalf,56.0,18.5,59,Carry,Successful,7614,RBL,557000.0,Yan Diomande,54.8,61.9,54.8,54.1,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '61.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.03'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.5'}]",True,,,,,,1910661,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,361,Assan Ouédraogo,57.01,17.79,979.5,0.0,-0.0528623605199999,0.0,False,377,RBL,False,False,,Offensive,11,0.0,2025-09-27 13:30:00,Wolfsburg,RB Leipzig,1910661,30264
1910661,SecondHalf,57.0,10.0,60,Carry,Successful,7614,RBL,557000.0,Yan Diomande,74.1,76.8,73.3,72.4,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '76.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.53'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.1'}]",True,,,,,,1910661,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,365,Christoph Baumgartner,52.06,19.73,996.5,0.0,-0.0290730382799999,0.0,False,381,RBL,False,False,,Offensive,15,0.0,2025-09-27 13:30:00,Wolfsburg,RB Leipzig,1910661,30264
1910661,SecondHalf,62.0,39.5,65,Carry,Successful,7614,RBL,557000.0,Yan Diomande,36.8,71.1,43.3,61.5,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '71.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '36.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.03'}]",True,,,,,,1910661,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,391,Christoph Baumgartner,73.12,11.45,1075.5,0.0,-0.0042837283699999,0.0,False,407,RBL,False,False,,Offensive,9,0.0,2025-09-27 13:30:00,Wolfsburg,RB Leipzig,1910661,30264
1910661,SecondHalf,69.0,50.5,72,Carry,Successful,7614,RBL,557000.0,Yan Diomande,61.9,16.6,74.8,40.6,,,,,"[{'type': {'displayName': 'ShotAssist', 'value': 210}, 'value': '15'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '25.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.96'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]",True,,,,,,1910661,whoscored,,False,False,False,False,,True,Middle_Center,True,Carry,425,,44.2,36.89,1184.5,1.0,0.03038480314,0.03038480314,False,441,RBL,True,False,,Offensive,10,0.0,2025-09-27 13:30:00,Wolfsburg,RB Leipzig,1910661,30264
1910626,SecondHalf,68.0,18.5,72,Carry,Successful,7614,RBL,557000.0,Yan Diomande,42.4,36.0,44.9,32.7,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '42.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.81'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '26.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '36.0'}]",True,,,,,,1910626,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,438,Ridle Baku,65.34,39.49,1255.5,0.0,-0.0013286591999999,0.0,False,463,RBL,False,False,,Offensive,8,0.0,2025-10-04 13:30:00,Borussia Dortmund,RB Leipzig,1910626,30271
1910626,SecondHalf,78.0,9.0,82,Carry,Successful,7614,RBL,557000.0,Yan Diomande,26.3,76.9,29.2,86.2,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.93'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '76.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.6'}]",True,,,,,,1910626,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,486,David Raum,76.52,18.09,1430.5,0.0,0.0584835906599998,0.0584835906599998,False,511,RBL,False,False,,Offensive,6,0.0,2025-10-04 13:30:00,Borussia Dortmund,RB Leipzig,1910626,30271
1910626,SecondHalf,83.0,31.0,87,Carry,Successful,7614,RBL,557000.0,Yan Diomande,66.5,85.9,67.6,68.4,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '7.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '85.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.20'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.5'}]",True,,,,,,1910626,whoscored,,False,False,False,False,,False,Middle_Right,True,Carry,510,Christoph Baumgartner,58.0,9.61,1515.5,0.0,-0.2042413190499998,0.0,False,535,RBL,False,False,,Offensive,12,0.0,2025-10-04 13:30:00,Borussia Dortmund,RB Leipzig,1910626,30271
1910626,SecondHalf,93.0,44.0,97,Carry,Successful,7614,RBL,557000.0,Yan Diomande,90.6,83.2,87.0,85.0,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '83.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '90.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.76'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]",True,,,,,,1910626,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,596,Ezechiel Banzuzi,54.09,21.67,1694.5,0.0,0.0374653954799998,0.0374653954799998,False,621,RBL,False,False,,Offensive,18,0.0,2025-10-04 13:30:00,Borussia Dortmund,RB Leipzig,1910626,30271
1910681,SecondHalf,72.0,22.5,74,Carry,Successful,7614,RBL,557000.0,Yan Diomande,68.6,12.3,67.2,20.1,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '12.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.87'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '68.6'}]",True,,,,,,1910681,whoscored,,False,False,False,False,,False,Attacking_Left,True,Carry,377,Willi Orbán,47.28,18.09,1224.5,0.0,0.0160032885399999,0.0160032885399999,False,390,RBL,False,False,,Offensive,13,0.0,2025-10-18 13:30:00,RB Leipzig,Hamburger SV,1910681,30283
1910681,SecondHalf,73.0,19.5,75,Carry,Successful,7614,RBL,557000.0,Yan Diomande,33.9,29.7,35.9,35.5,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '20.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.32'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '33.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1910681,whoscored,,False,False,False,False,,False,Middle_Left,True,Carry,377,Willi Orbán,67.72,25.16,1242.5,0.0,0.0133804533199999,0.0133804533199999,False,390,RBL,False,False,,Offensive,7,0.0,2025-10-18 13:30:00,RB Leipzig,Hamburger SV,1910681,30283
1910681,SecondHalf,78.0,17.0,80,Carry,Successful,7614,RBL,557000.0,Yan Diomande,62.9,60.4,63.6,65.1,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.25'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '60.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.2'}]",True,,,,,,1910681,whoscored,,False,False,False,False,,False,Middle_Center,True,Carry,407,Xaver Schlager,41.77,18.81,1312.5,0.0,0.0455975884,0.0455975884,False,420,RBL,False,False,,Offensive,11,0.0,2025-10-18 13:30:00,RB Leipzig,Hamburger SV,1910681,30283
1910681,SecondHalf,81.0,42.0,83,Carry,Successful,7614,RBL,557000.0,Yan Diomande,86.4,80.8,84.5,78.0,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '80.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.02'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '86.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.5'}]",True,,,,,,1910681,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,431,Xaver Schlager,41.26,10.92,1374.5,0.0,-0.0020133077199999,0.0,False,444,RBL,False,True,,Offensive,18,0.0,2025-10-18 13:30:00,RB Leipzig,Hamburger SV,1910681,30283
1910689,FirstHalf,32.0,26.0,32,Carry,Successful,7614,RBL,557000.0,Yan Diomande,53.3,75.7,60.8,80.8,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '53.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '29.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.56'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910689,whoscored,,False,False,False,False,,False,Middle_Left,True,Carry,209,David Raum,50.16,43.5,611.5,0.0,0.1131824266199998,0.1131824266199998,False,213,RBL,False,False,,Offensive,12,0.0,2025-10-25 13:30:00,Augsburg,RB Leipzig,1910689,30287
1910689,FirstHalf,45.0,55.0,45,Carry,Successful,7614,RBL,557000.0,Yan Diomande,70.2,88.2,27.3,78.6,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '70.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '88.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.17'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.2'}]",True,,,,,,1910689,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,293,Christoph Baumgartner,41.48,15.42,865.5,0.0,-0.3095368227000001,0.0,False,312,RBL,False,False,,Offensive,15,0.0,2025-10-25 13:30:00,Augsburg,RB Leipzig,1910689,30287
1910720,FirstHalf,5.5,29.0,5,Carry,Successful,7614,RBL,557000.0,Yan Diomande,30.5,37.8,31.0,31.9,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.08'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1910720,whoscored,,False,False,False,False,,False,Middle_Left,True,Carry,40,Christoph Baumgartner,69.58,14.23,111.5,0.0,-0.007334774,0.0,False,42,RBL,False,False,,Offensive,5,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,FirstHalf,8.5,30.0,8,Carry,Successful,7614,RBL,557000.0,Yan Diomande,31.1,50.2,40.2,25.5,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '50.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.82'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '0.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '31.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1910720,whoscored,,False,False,False,False,,False,Defensive_Center,True,Carry,56,Ridle Baku,68.8,0.61,171.5,0.0,-0.0238731217599999,0.0,False,58,RBL,False,False,,Offensive,5,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,FirstHalf,23.0,23.0,23,Carry,Successful,7614,RBL,557000.0,Yan Diomande,45.4,22.5,54.6,24.7,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '10.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '22.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.07'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.4'}]",True,,,,,,1910720,whoscored,,False,False,False,False,,False,Middle_Left,True,Carry,132,Nicolas Seiwald,71.78,13.88,403.5,0.0,0.01948202932,0.01948202932,False,134,RBL,False,False,,Offensive,7,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,FirstHalf,29.0,28.0,29,Carry,Successful,7614,RBL,557000.0,Yan Diomande,73.7,19.2,90.8,31.1,,,,,"[{'type': {'displayName': 'Throughball', 'value': 4}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.19'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '28.2'}, {'type': {'displayName': 'ShotAssist', 'value': 210}, 'value': '15'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.2'}, {'type': {'displayName': 'IntentionalAssist', 'value': 154}}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]",True,,,,,,1910720,whoscored,,False,False,False,False,,True,Middle_Left,True,Carry,162,Assan Ouédraogo,65.44,27.59,507.5,0.0,-0.0114603660399999,0.0,False,164,RBL,True,True,,Offensive,13,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,FirstHalf,32.0,45.0,32,Carry,Successful,7614,RBL,557000.0,Yan Diomande,81.6,33.1,87.2,31.2,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.49'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '81.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910720,whoscored,,False,False,False,False,,False,Attacking_Left,True,Carry,184,Assan Ouédraogo,44.9,23.53,578.5,0.0,-0.01204567712,0.0,False,186,RBL,False,True,,Offensive,13,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,FirstHalf,34.0,25.0,34,Carry,Successful,7614,RBL,557000.0,Yan Diomande,46.9,67.6,71.6,76.8,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.35'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '33.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '67.6'}]",True,,,,,,1910720,whoscored,,True,False,False,False,,False,Middle_Left,True,Carry,192,David Raum,67.58,48.82,603.5,0.0,0.0913838957600002,0.0913838957600002,False,194,RBL,True,False,,Offensive,9,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,FirstHalf,40.0,15.0,40,Carry,Successful,7614,RBL,557000.0,Yan Diomande,67.9,3.7,72.0,10.3,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.31'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.9'}]",True,,,,,,1910720,whoscored,,False,False,False,False,,False,Middle_Left,True,Carry,216,Assan Ouédraogo,50.75,13.12,670.5,0.0,0.00346076445,0.00346076445,False,218,RBL,False,False,,Offensive,13,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,FirstHalf,43.0,31.5,43,Carry,Successful,7614,RBL,557000.0,Yan Diomande,73.5,3.9,77.9,12.1,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '16.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.58'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]",True,,,,,,1910720,whoscored,,False,False,False,False,,False,Middle_Left,True,Carry,236,Assan Ouédraogo,49.15,19.32,741.5,0.0,0.0048715959999999,0.0048715959999999,False,238,RBL,False,False,,Offensive,13,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,SecondHalf,61.0,52.5,64,Carry,Successful,7614,RBL,557000.0,Yan Diomande,13.4,13.5,11.3,8.4,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.68'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '13.5'}]",True,,,,,,1910720,whoscored,,False,False,False,False,,False,Defensive_Left,True,Carry,344,Ridle Baku,89.36,10.2,1099.5,0.0,-0.0020804174999999,0.0,False,373,RBL,False,False,,Offensive,1,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,SecondHalf,62.0,11.0,65,Carry,Successful,7614,RBL,557000.0,Yan Diomande,35.9,78.1,35.5,83.1,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '78.1'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '34.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '35.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.47'}]",True,,,,,,1910720,whoscored,,True,False,False,False,,False,Defensive_Left,True,Carry,348,David Raum,71.25,51.01,1105.5,0.0,0.0245884817399999,0.0245884817399999,False,377,RBL,False,False,,Offensive,9,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,SecondHalf,83.0,34.5,86,Carry,Successful,7614,RBL,557000.0,Yan Diomande,38.0,16.8,44.8,16.8,,,,,"[{'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.90'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '44.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.0'}]",True,,,,,,1910720,whoscored,,True,False,False,False,,False,Defensive_Right,True,Carry,442,Ridle Baku,76.93,65.4,1416.5,0.0,0.0096251443199999,0.0096251443199999,False,471,RBL,False,False,,Offensive,7,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910720,SecondHalf,86.0,4.5,89,Carry,Successful,7614,RBL,557000.0,Yan Diomande,89.2,61.0,85.7,56.7,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.50'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '89.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '61.0'}]",True,,,,,,1910720,whoscored,,False,False,False,False,,False,Attacking_Right,True,Carry,458,Rômulo,25.97,13.53,1453.5,0.0,-0.0027469012699999,0.0,False,487,RBL,False,False,,Offensive,17,0.0,2025-11-01 14:30:00,RB Leipzig,VfB Stuttgart,1910720,30301
1910738,FirstHalf,12.0,35.0,12,Carry,Successful,7614,RBL,557000.0,Yan Diomande,79.7,45.8,84.2,49.3,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.34'}, {'type': {'displayName': 'ShotAssist', 'value': 210}, 'value': '15'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '79.7'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]",True,,,,,,1910738,whoscored,,False,False,False,False,,True,Attacking_Center,True,Carry,72,Antonio Nusa,26.85,11.33,232.5,0.0,-0.00414430576,0.0,False,74,RBL,False,True,,Offensive,14,0.0,2025-11-08 14:30:00,Hoffenheim,RB Leipzig,1910738,30310
1910738,FirstHalf,28.0,10.5,28,Carry,Successful,7614,RBL,557000.0,Yan Diomande,56.8,37.0,62.2,34.0,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '7.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.73'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910738,whoscored,,False,False,False,False,,False,Middle_Left,True,Carry,148,Assan Ouédraogo,48.57,11.46,461.5,0.0,-0.0049556471999999,0.0,False,150,RBL,False,False,,Offensive,11,0.0,2025-11-08 14:30:00,Hoffenheim,RB Leipzig,1910738,30310
1910738,FirstHalf,41.0,21.0,41,Carry,Successful,7614,RBL,557000.0,Yan Diomande,38.7,28.8,38.3,32.2,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '38.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.51'}]",True,,,,,,1910738,whoscored,,False,False,False,False,,False,Middle_Left,True,Carry,228,Willi Orbán,59.89,25.57,672.5,0.0,0.0056166519999999,0.0056166519999999,False,230,RBL,False,False,,Offensive,7,0.0,2025-11-08 14:30:00,Hoffenheim,RB Leipzig,1910738,30310
1910738,FirstHalf,44.0,39.5,44,Carry,Successful,7614,RBL,557000.0,Yan Diomande,86.5,13.7,89.9,4.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.50'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '86.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '13.7'}]",True,,,,,,1910738,whoscored,,False,False,False,False,,False,Attacking_Left,True,Carry,242,Ridle Baku,48.75,11.14,728.5,0.0,-0.00799979348,0.0,False,244,RBL,False,False,,Offensive,16,0.0,2025-11-08 14:30:00,Hoffenheim,RB Leipzig,1910738,30310
1910738,FirstHalf,47.0,57.5,47,Carry,Successful,7614,RBL,557000.0,Yan Diomande,34.6,29.5,0.0,0.0,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '15.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '29.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.18'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '34.6'}]",True,,,,,,1910738,whoscored,,False,False,False,False,,False,Middle_Left,True,Carry,308,,69.01,20.23,867.5,0.0,-0.0372280201999999,0.0,False,341,RBL,False,False,,Offensive,7,0.0,2025-11-08 14:30:00,Hoffenheim,RB Leipzig,1910738,30310
