game_id,period,minute,second,expanded_minute,type,outcome_type,team_id,team,player_id,player,x,y,end_x,end_y,goal_mouth_y,goal_mouth_z,blocked_x,blocked_y,qualifiers,is_touch,is_shot,is_goal,card_type,related_event_id,related_player_id,match_id,data_source,pass_length,is_longball,is_header,is_cross,is_through_ball,shot_body_part,is_assist,field_zone,is_successful,event_type,possession_sequence,next_player,distance_to_goal,pass_distance,event_id,take_ons_in_carry,xthreat,xthreat_gen,is_pre_assist,possession_id,possession_team,is_progressive,is_box_entry,pass_outcome,action_type,zone_id,xg,match_date,match_home,match_away,match_id_ws,match_id_us,zone
1910607,SecondHalf,83.0,1.0,86,Pass,Successful,7614,RBL,557000.0,Yan Diomande,71.9,25.8,80.0,27.1,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '8.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '27.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '80.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.10'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Left,True,Pass,481,Rômulo,37.08,8.2,,,-0.0149672224399999,0.0,False,489,RBL,False,False,Retention,Offensive,13,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Ataque
1910607,SecondHalf,83.0,6.0,86,Pass,Unsuccessful,7614,RBL,557000.0,Yan Diomande,76.5,33.6,77.0,60.4,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.54'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '60.4'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Center,False,Pass,481,,28.66,26.8,,,0.0,0.0,False,489,RBL,False,False,Unsuccessful,Offensive,14,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Ataque
1910607,SecondHalf,85.0,43.0,88,Pass,Successful,7614,RBL,557000.0,Yan Diomande,37.0,4.0,44.8,3.6,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '3.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.25'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,493,Ridle Baku,78.01,7.81,,,0.00533685056,0.00533685056,False,501,RBL,False,False,Retention,Offensive,7,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Centro
1910607,SecondHalf,85.0,44.0,88,Pass,Successful,7614,RBL,557000.0,Yan Diomande,38.8,8.5,51.8,34.0,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '22.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '51.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.90'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,493,Assan Ouédraogo,73.94,28.62,,,0.0627933067999999,0.0627933067999999,False,501,RBL,True,False,Retention,Offensive,7,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Centro
1910607,SecondHalf,88.0,1.0,91,Pass,Successful,7614,RBL,557000.0,Yan Diomande,42.4,34.2,40.2,42.0,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '40.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '42.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.98'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Middle_Center,True,Pass,507,Ridle Baku,59.73,8.1,,,0.0104254032,0.0104254032,False,515,RBL,False,False,Retention,Offensive,8,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Centro
1910607,SecondHalf,89.0,1.0,92,Pass,Successful,7614,RBL,557000.0,Yan Diomande,74.8,25.6,73.4,46.3,,,,,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '14.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '73.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.67'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Left,True,Pass,511,Assan Ouédraogo,35.08,20.75,,,0.0582213186199999,0.0582213186199999,False,519,RBL,False,False,Shot,Offensive,13,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Ataque
1910607,SecondHalf,93.0,58.0,96,Pass,Unsuccessful,7614,RBL,557000.0,Yan Diomande,74.9,34.3,91.7,47.5,,,,,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.47'}, {'type': {'displayName': 'Throughball', 'value': 4}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '91.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '47.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.8'}]",True,,,,,,1910607,whoscored,,False,False,False,False,,False,Attacking_Center,False,Pass,529,,29.61,21.37,,,0.0,0.0,False,537,RBL,False,False,Unsuccessful,Offensive,14,0.0,2025-08-30 13:30:00,RB Leipzig,FC Heidenheim,1910607,30235,Ataque
1910620,SecondHalf,67.0,13.0,70,Pass,Unsuccessful,7614,RBL,557000.0,Yan Diomande,44.5,4.2,71.8,25.9,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.48'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '25.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '32.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '71.8'}, {'type': {'displayName': 'Longball', 'value': 1}}]",True,,,,,,1910620,whoscored,,True,False,False,False,,False,Middle_Left,False,Pass,493,,71.96,34.87,,,0.0,0.0,False,512,RBL,False,False,Unsuccessful,Offensive,7,0.0,2025-09-13 13:30:00,Mainz 05,RB Leipzig,1910620,30245,Centro
1910620,SecondHalf,68.0,27.0,71,Pass,Successful,7614,RBL,557000.0,Yan Diomande,23.8,5.4,14.7,16.5,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.47'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '14.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",True,,,,,,1910620,whoscored,,False,False,False,False,,False,Defensive_Left,True,Pass,503,Nicolas Seiwald,88.29,14.35,,,3.686982000000033e-05,3.686982000000033e-05,False,522,RBL,False,False,Retention,Offensive,4,0.0,2025-09-13 13:30:00,Mainz 05,RB Leipzig,1910620,30245,Defensa
1910620,SecondHalf,69.0,41.0,72,Pass,Successful,7614,RBL,557000.0,Yan Diomande,12.9,28.5,21.8,12.0,,,,,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.41'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '12.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '21.8'}]",True,,,,,,1910620,whoscored,,False,False,False,False,,False,Defensive_Left,True,Pass,507,Christoph Baumgartner,89.71,18.75,,,-0.0024247370999999,0.0,False,526,RBL,False,False,Shot,Offensive,1,0.0,2025-09-13 13:30:00,Mainz 05,RB Leipzig,1910620,30245,Defensa
1910620,SecondHalf,69.0,48.0,72,Pass,Unsuccessful,7614,RBL,557000.0,Yan Diomande,58.5,11.1,61.7,16.6,,,,,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '16.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.84'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '5.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '61.7'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '677'}]",True,,,,,,1910620,whoscored,,False,False,False,False,,False,Middle_Left,False,Pass,507,,56.88,6.36,,,0.0,0.0,False,526,RBL,False,False,Unsuccessful,Offensive,10,0.0,2025-09-13 13:30:00,Mainz 05,RB Leipzig,1910620,30245,Centro
1910620,SecondHalf,69.0,52.0,72,Pass,Successful,7614,RBL,557000.0,Yan Diomande,63.9,16.2,67.0,55.2,,,,,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '26.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '55.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.45'}]",True,,,,,,1910620,whoscored,,False,False,False,False,,False,Middle_Left,True,Pass,509,Ezechiel Banzuzi,49.45,39.12,,,0.13193684964,0.13193684964,True,528,RBL,True,False,Shot,Offensive,10,0.0,2025-09-13 13:30:00,Mainz 05,RB Leipzig,1910620,30245,Centro
