player,team,field_x,field_y,minute,second,pass_distance
Frenkie de Jong,Barcelona,62.79,25.092,37,51.0,17.456243152522823
Eric García,Barcelona,65.835,10.744,37,54.0,10.228900674070514
Lamine Yamal,Barcelona,73.71000000000001,4.216,37,54.0,13.778579353474742
Eric García,Barcelona,61.425,10.2,37,56.0,14.516443400502755
Ronald Araújo,Barcelona,62.16000000000001,26.18,37,59.0,5.416814654388674
Frenkie de Jong,Barcelona,70.03500000000001,38.148,38,6.0,17.71115185412852
Eric García,Barcelona,69.615,20.195999999999998,38,10.0,17.147611378848072
Lamine Yamal,Barcelona,82.32000000000001,7.548,38,14.0,7.28847206209917
Eric García,Barcelona,75.705,10.608,38,16.0,11.865932580290515
Pedri,Barcelona,79.59,21.216,38,19.0,16.723405424733322
Lamine Yamal,Barcelona,94.185,20.06,38,26.0,7.299951301207426
Javi Puado,Espanyol,15.959999999999999,65.28,38,38.0,7.505757789857062
Omar El Hilali,Espanyol,84.735,0.0,39,30.0,6.7616336043888134
Gerard Martín,Barcelona,17.325,68.0,39,43.0,8.564567998445689
Frenkie de Jong,Barcelona,23.834999999999997,62.832,39,45.0,11.921181191475947
Gerard Martín,Barcelona,11.97,63.988,39,46.0,14.805863838358098
Andreas Christensen,Barcelona,13.755,48.348,39,49.0,25.494565087484823
Ronald Araújo,Barcelona,25.305000000000003,26.791999999999998,39,56.0,17.92522872936354
Andreas Christensen,Barcelona,43.364999999999995,45.696000000000005,40,4.0,13.424964841667185
Gerard Martín,Barcelona,47.669999999999995,58.412000000000006,40,6.0,15.082758898822199
Robert Lewandowski,Barcelona,58.589999999999996,48.007999999999996,40,7.0,16.96520583429508
Andreas Christensen,Barcelona,41.79,49.436,40,10.0,25.272950678541672
Ronald Araújo,Barcelona,47.25,22.916,40,12.0,20.57366238665348
Dani Olmo,Barcelona,65.52,16.932,40,14.0,8.6856663532512
Dani Olmo,Barcelona,72.03,18.02,40,22.0,4.622750804445338
Pedri,Barcelona,75.495,21.08,40,23.0,11.269944498532368
Lamine Yamal,Barcelona,70.875,10.608,40,24.0,10.369777673605157
Eric García,Barcelona,79.275,3.196,40,26.0,8.234884395059844
Lamine Yamal,Barcelona,69.72,5.78,40,28.0,12.279315941859304
Frenkie de Jong,Barcelona,63.525,19.040000000000003,40,30.0,32.094940411223696
Gerard Martín,Barcelona,66.885,48.96,40,33.0,22.006959103883485
Ronald Araújo,Barcelona,61.425,25.703999999999997,40,38.0,16.758398968875287
Andreas Christensen,Barcelona,66.78,43.452,40,40.0,12.984116489003013
Gerard Martín,Barcelona,69.40499999999999,56.168,40,42.0,11.65403089064038
Raphinha,Barcelona,74.13,64.872,40,45.0,
Omar El Hilali,Espanyol,35.7,0.0,41,8.0,10.259649311745504
Edu Expósito,Espanyol,38.85,9.724,41,9.0,20.187820313248288
Omar El Hilali,Espanyol,56.175000000000004,8.092,41,44.0,24.26364409976375
Marash Kumbulla,Espanyol,38.22,24.548,41,47.0,22.970060535401295
Leandro Cabrera,Espanyol,44.415,44.608,41,50.0,57.280528663761466
Gerard Martín,Barcelona,18.27,59.092000000000006,41,54.0,13.440688077624596
Raphinha,Barcelona,31.919999999999998,59.228,41,56.0,11.343338177097603
Gerard Martín,Barcelona,20.580000000000002,60.792,41,57.0,10.94256076062637
Gerard Martín,Barcelona,31.080000000000005,68.0,42,6.0,7.958771010652339
Frenkie de Jong,Barcelona,31.185,43.248,42,10.0,36.86227644896609
Eric García,Barcelona,58.38,14.891999999999998,42,17.0,13.596715816696317
Lamine Yamal,Barcelona,66.255,3.808,42,19.0,6.922226231495181
Dani Olmo,Barcelona,68.35499999999999,10.404,42,20.0,9.48673942932976
Lamine Yamal,Barcelona,61.845,3.808,42,21.0,7.2489740653419386
Dani Olmo,Barcelona,64.995,11.016,42,22.0,14.356936859929425
Eric García,Barcelona,50.925,13.872,42,26.0,18.559450665361837
Ronald Araújo,Barcelona,56.910000000000004,32.708000000000006,42,33.0,10.119320184676448
Frenkie de Jong,Barcelona,60.58500000000001,19.855999999999998,42,36.0,18.343275716185477
Lamine Yamal,Barcelona,64.67999999999999,7.412,42,40.0,22.808327623918416
Ronald Araújo,Barcelona,58.48500000000001,25.432,42,45.0,13.283956639495626
Eric García,Barcelona,61.949999999999996,11.968000000000002,42,48.0,8.930902753921355
Lamine Yamal,Barcelona,68.46000000000001,7.684,42,55.0,7.146945151601487
Frenkie de Jong,Barcelona,68.775,14.824,42,55.0,12.079961754906336
Dani Olmo,Barcelona,77.49,6.664000000000001,42,57.0,24.027705029819224
Marash Kumbulla,Espanyol,34.02,31.28,43,52.0,25.42977154832501
Joan García,Espanyol,8.4,32.98,43,57.0,29.413034678523058
Marash Kumbulla,Espanyol,24.255000000000003,8.296,44,2.0,20.658132175973705
Frenkie de Jong,Barcelona,58.48500000000001,44.064,44,5.0,11.05669068935184
Pedri,Barcelona,69.3,40.732,44,7.0,7.695869021754458
Dani Olmo,Barcelona,60.269999999999996,37.468,44,9.0,15.530707936214624
Andreas Christensen,Barcelona,45.464999999999996,42.16,44,11.0,12.905761542814895
Ronald Araújo,Barcelona,56.489999999999995,19.991999999999997,44,15.0,16.395720051281675
Carlos Romero,Espanyol,39.06,50.728,44,16.0,
Ronald Araújo,Barcelona,49.035000000000004,9.588,44,19.0,29.008959460828653
Wojciech Szczesny,Barcelona,27.825000000000003,25.84,44,23.0,23.691340527711805
Andreas Christensen,Barcelona,41.160000000000004,44.132000000000005,44,24.0,18.149796941012855
Frenkie de Jong,Barcelona,59.849999999999994,46.919999999999995,44,27.0,5.041834586735275
Raphinha,Barcelona,64.995,46.784,44,28.0,3.5544632506188716
Frenkie de Jong,Barcelona,64.67999999999999,46.376000000000005,44,31.0,16.66132347684301
Pedri,Barcelona,65.73,25.432,44,33.0,23.857922457749748
Eric García,Barcelona,80.22,7.0040000000000004,44,37.0,9.711752879887335
Pedri,Barcelona,76.86,16.116,44,38.0,6.108878866044079
Lamine Yamal,Barcelona,82.845,17.34,44,39.0,5.5848904196949105
Pedri,Barcelona,83.16000000000001,11.764000000000001,44,40.0,7.306474457630023
Eric García,Barcelona,87.045,5.576,44,41.0,16.20787589414479
Roberto Fernández,Espanyol,52.605,33.932,45,0.0,24.93329583107696
Ronald Araújo,Barcelona,33.285000000000004,14.62,45,7.0,14.056088538423477
Pedri,Barcelona,38.745,21.012,45,13.0,10.644812116707367
Eric García,Barcelona,34.02,9.995999999999999,45,14.0,12.621648703715367
Eric García,Barcelona,45.57,9.520000000000001,45,31.0,25.530299821976236
Carlos Romero,Espanyol,41.26499999999999,53.788,45,33.0,29.4200558123196
Ronald Araújo,Barcelona,40.11,34.408,45,34.0,15.486307371352277
Andreas Christensen,Barcelona,49.14,50.66,45,36.0,19.364921791734663
Alejandro Balde,Barcelona,61.11000000000001,63.036,45,39.0,7.849856304417304
Andreas Christensen,Barcelona,54.6,50.456,45,44.0,11.674437887967029
Pedri,Barcelona,66.045,56.236000000000004,45,47.0,10.878360216503223
Alejandro Balde,Barcelona,69.40499999999999,58.208,45,50.0,15.342050580023503
Andreas Christensen,Barcelona,56.28,51.407999999999994,45,52.0,23.21176089830325
Ronald Araújo,Barcelona,56.80500000000001,21.488,45,55.0,13.818368789404918
Eric García,Barcelona,58.38,8.5,45,57.0,11.810740916640231
Lamine Yamal,Barcelona,71.19,2.924,46,0.0,16.173574125715085
Carlos Romero,Espanyol,83.16000000000001,68.0,46,6.0,7.0695703546962445
Javi Puado,Espanyol,74.02499999999999,59.296,46,9.0,15.101841477117944
Pol Lozano,Espanyol,70.13999999999999,42.568,46,13.0,18.595900193322166
Marash Kumbulla,Espanyol,57.225,28.424,46,15.0,37.997647085049884
Andreas Christensen,Barcelona,9.765,43.044,46,25.0,11.481289300422674
Gerard Martín,Barcelona,7.035,54.196000000000005,46,27.0,19.968150264859283
Omar El Hilali,Espanyol,14.280000000000001,0.0,46,28.0,7.485185635640577
Marash Kumbulla,Espanyol,8.19,4.352,46,29.0,27.874614418857885
Urko González,Espanyol,73.39500000000001,12.512,46,30.0,9.767130643131585
Pedri,Barcelona,73.815,56.37200000000001,46,32.0,8.156334716035127
Urko González,Espanyol,83.89500000000001,17.204,46,36.0,
Frenkie de Jong,Barcelona,21.209999999999997,47.327999999999996,46,37.0,16.108861691628
Alejandro Balde,Barcelona,47.88,60.587999999999994,46,38.0,18.01852516162185
Ronald Araújo,Barcelona,47.565,28.22,46,42.0,19.34346773461263
Pedri,Barcelona,29.819999999999997,50.048,46,43.0,42.03131808544671
Edu Expósito,Espanyol,31.29,43.928,46,46.0,11.347337308813907
Eric García,Barcelona,41.475,11.968000000000002,46,48.0,10.615392644645793
Ronald Araújo,Barcelona,39.27,28.288000000000004,46,51.0,29.971075656372427
Wojciech Szczesny,Barcelona,13.545,42.228,46,56.0,12.628182806722434
Andreas Christensen,Barcelona,27.195,42.364,46,57.0,20.440162034582794
Ronald Araújo,Barcelona,28.769999999999996,18.428,47,2.0,23.120953700053118
Andreas Christensen,Barcelona,49.56,43.316,47,10.0,11.389276052497808
Frenkie de Jong,Barcelona,57.435,35.088,47,11.0,12.174318256066746
Dani Olmo,Barcelona,62.16000000000001,23.868000000000002,47,13.0,14.577709319368399
Ronald Araújo,Barcelona,48.405,28.696,47,15.0,19.85790746780738
Andreas Christensen,Barcelona,64.67999999999999,47.396,47,21.0,6.14005081412199
Pedri,Barcelona,69.19500000000001,37.536,47,25.0,18.996879322667713
Eric García,Barcelona,69.19500000000001,19.855999999999998,47,27.0,7.943431248522272
Pedri,Barcelona,78.75,36.92399999999999,47,31.0,18.023949511691388
Alejandro Balde,Barcelona,90.19500000000001,68.0,47,53.0,17.879933584887837
Pedri,Barcelona,71.92500000000001,62.42399999999999,47,56.0,26.668997750196763
Ronald Araújo,Barcelona,56.910000000000004,38.080000000000005,48,1.0,14.950588249296406
Pedri,Barcelona,67.935,44.74399999999999,48,6.0,15.642411099315856
Ronald Araújo,Barcelona,64.67999999999999,29.444,48,9.0,25.52024531621905
Lamine Yamal,Barcelona,84.42,11.831999999999999,48,18.0,9.946593436951165
Eric García,Barcelona,89.355,3.196,48,19.0,15.150691205354303
Pedri,Barcelona,84.21000000000001,15.708,48,21.0,14.338328493935395
Carlos Romero,Espanyol,7.9799999999999995,50.592000000000006,48,23.0,
Raphinha,Barcelona,104.475,0.34,48,49.0,10.433802039525185
Lamine Yamal,Barcelona,93.97500000000001,4.0120000000000005,48,51.0,19.92538785067935
Dani Olmo,Barcelona,104.37,67.66,49,23.0,11.919697311593124
Pedri,Barcelona,92.505,63.443999999999996,49,25.0,17.94667726906571
Lamine Yamal,Barcelona,80.745,51.0,49,27.0,18.198565767664213
Alejandro Balde,Barcelona,39.48,42.364,49,38.0,14.223199675178583
Pedri,Barcelona,57.75000000000001,44.676,49,44.0,7.689811701205697
Frenkie de Jong,Barcelona,56.07,35.632000000000005,49,46.0,27.57794424898274
Eric García,Barcelona,60.9,7.9559999999999995,49,49.0,15.302246926513762
Raphinha,Barcelona,78.015,4.760000000000001,49,52.0,16.331470968654354
Frenkie de Jong,Barcelona,70.455,20.808,49,55.0,23.178156289920903
Andreas Christensen,Barcelona,70.56,46.512,49,58.0,7.191454929289339
Dani Olmo,Barcelona,76.86,49.98,49,59.0,6.609648175205698
Andreas Christensen,Barcelona,72.975,44.336,50,3.0,40.82968685895104
Eric García,Barcelona,97.65,0.0,50,39.0,14.688843419411905
Frenkie de Jong,Barcelona,85.365,8.16,50,41.0,4.852038334555904
Eric García,Barcelona,86.83500000000001,3.5360000000000005,50,43.0,6.198357927709543
Carlos Romero,Espanyol,14.595,62.967999999999996,50,45.0,
Carlos Romero,Espanyol,14.909999999999998,61.336,50,46.0,
Javi Puado,Espanyol,29.294999999999998,57.732000000000006,50,48.0,11.836053565272515
Raphinha,Barcelona,74.865,42.84,50,55.0,16.687991011502852
Alejandro Balde,Barcelona,77.175,57.05200000000001,50,57.0,6.937335583637279
Raphinha,Barcelona,72.87,51.612,50,58.0,11.462062685223806
Alejandro Balde,Barcelona,44.94,60.316,51,30.0,4.898457818538402
Raphinha,Barcelona,48.405,61.812000000000005,51,32.0,4.033924144056264
Lamine Yamal,Barcelona,35.805,14.212,51,49.0,5.856477524929127
Frenkie de Jong,Barcelona,35.489999999999995,20.06,51,50.0,12.631851170750862
Andreas Christensen,Barcelona,27.51,29.852,51,51.0,20.336477792380855
Pau Cubarsí,Barcelona,41.894999999999996,47.94,51,54.0,10.078615976412639
Raphinha,Barcelona,51.765,49.98,51,55.0,10.631346528074415
Pau Cubarsí,Barcelona,57.330000000000005,48.75600000000001,52,1.0,17.626827735017997
Alejandro Balde,Barcelona,64.05,64.25999999999999,52,4.0,11.307392316533459
Pau Cubarsí,Barcelona,58.69499999999999,56.032000000000004,52,8.0,9.58980839224643
Frenkie de Jong,Barcelona,63.419999999999995,41.548,52,10.0,33.111218401019315
Lamine Yamal,Barcelona,73.815,8.976,52,13.0,21.268903215727878
Dani Olmo,Barcelona,93.87,6.595999999999999,52,16.0,10.067284887197733
Roberto Fernández,Espanyol,52.395,34.0,53,28.0,27.72937938360684
Leandro Cabrera,Espanyol,26.145,36.652,53,31.0,19.998892194319165
Marash Kumbulla,Espanyol,26.67,16.66,53,33.0,41.67445721302197
Frenkie de Jong,Barcelona,47.669999999999995,49.98,53,42.0,12.477909480357686
Pedri,Barcelona,60.69,58.48,53,45.0,22.779594026233216
Raphinha,Barcelona,85.89,63.376000000000005,53,48.0,27.209928794467658
Leandro Cabrera,Espanyol,28.35,45.832,53,57.0,13.304572184027556
Eric García,Barcelona,44.31,18.428,54,2.0,3.845034330145831
Andreas Christensen,Barcelona,46.725,21.42,54,3.0,11.0774952042418
Frenkie de Jong,Barcelona,66.36,15.028,54,8.0,10.208643396651684
Lamine Yamal,Barcelona,67.515,5.168,54,11.0,6.868388530070213
Frenkie de Jong,Barcelona,70.35000000000001,11.424000000000001,54,11.0,6.058158218468711
Lamine Yamal,Barcelona,82.005,14.212,54,16.0,9.364101878984442
Dani Olmo,Barcelona,80.115,22.304,54,18.0,5.361177482605853
Frenkie de Jong,Barcelona,75.91499999999999,18.971999999999998,54,21.0,8.211343617216373
Pau Cubarsí,Barcelona,26.985,36.92399999999999,54,53.0,9.025245481425976
Pedri,Barcelona,48.614999999999995,53.788,55,1.0,3.831091750402227
Frenkie de Jong,Barcelona,48.19499999999999,49.98,55,3.0,4.033924144056264
Pedri,Barcelona,48.510000000000005,54.74,55,4.0,11.295475598663382
Alejandro Balde,Barcelona,56.595000000000006,62.62799999999999,55,5.0,9.90797032696404
Pedri,Barcelona,55.125,55.147999999999996,55,9.0,17.48931605295072
Marash Kumbulla,Espanyol,29.715000000000003,17.68,55,11.0,6.083088771339771
Urko González,Espanyol,36.644999999999996,8.092,55,14.0,11.433005947693717
Carlos Romero,Espanyol,61.949999999999996,10.2,56,3.0,13.601621226897915
Edu Expósito,Espanyol,65.835,25.024,56,4.0,34.0922573174614
Eric García,Barcelona,4.83,5.032000000000001,56,16.0,16.23293208265223
Pedri,Barcelona,25.2,4.148,56,18.0,4.2042037296020744
Edu Expósito,Espanyol,34.125,58.684,56,23.0,20.17539897994585
Joan García,Espanyol,20.369999999999997,42.16,56,26.0,40.62934074040582
Pau Cubarsí,Barcelona,34.544999999999995,49.096,56,36.0,11.314643653248645
Wojciech Szczesny,Barcelona,20.580000000000002,43.316,56,40.0,8.47000832349059
Pau Cubarsí,Barcelona,37.169999999999995,44.54,56,43.0,7.389507155419778
Pedri,Barcelona,47.88,44.472,56,47.0,8.983096626442359
Robert Lewandowski,Barcelona,56.80500000000001,45.492000000000004,56,48.0,9.497831541988942
Pedri,Barcelona,57.330000000000005,46.919999999999995,56,52.0,4.075656511532834
Frenkie de Jong,Barcelona,56.7,36.312000000000005,56,58.0,11.470488917217079
Pedri,Barcelona,65.625,49.98,57,1.0,12.365375894003394
Alejandro Balde,Barcelona,67.935,62.016000000000005,57,3.0,11.20381189595756
Frenkie de Jong,Barcelona,62.37,52.292,57,5.0,10.092599466936155
Pedri,Barcelona,72.24,54.400000000000006,57,6.0,9.358246844361396
Frenkie de Jong,Barcelona,62.79,48.348,57,9.0,29.20391769951422
Carlos Romero,Espanyol,49.035000000000004,52.767999999999994,57,16.0,18.36960141102686
Javi Puado,Espanyol,63.0,66.572,57,19.0,29.926236131528466
Wojciech Szczesny,Barcelona,11.445,35.224000000000004,57,27.0,15.218843582874483
Pedri,Barcelona,57.96000000000001,30.668,57,40.0,19.49584389042957
Eric García,Barcelona,60.37499999999999,11.355999999999998,57,44.0,11.972428492164816
Frenkie de Jong,Barcelona,57.96000000000001,25.636,57,47.0,25.393117256453564
Pau Cubarsí,Barcelona,75.17999999999999,55.556000000000004,57,52.0,8.430593098946245
Alejandro Balde,Barcelona,78.12,60.452,57,55.0,19.622407191779512
Frenkie de Jong,Barcelona,68.04,40.8,57,59.0,34.43794355068258
Lamine Yamal,Barcelona,76.86,6.867999999999999,58,4.0,13.37314861952861
Eric García,Barcelona,67.2,16.116,58,6.0,9.963072016200625
Lamine Yamal,Barcelona,71.4,14.008000000000001,58,9.0,14.311050834931724
Eric García,Barcelona,62.265,15.3,58,16.0,12.936556574297507
Pedri,Barcelona,73.185,8.364,58,17.0,9.450600192580364
Eric García,Barcelona,64.155,11.152,58,19.0,14.986462691375838
Frenkie de Jong,Barcelona,62.474999999999994,26.043999999999997,58,20.0,11.007144770557003
Dani Olmo,Barcelona,76.54500000000002,40.732,58,26.0,11.276045450422776
Frenkie de Jong,Barcelona,75.6,25.568,58,33.0,15.207455539964599
Eric García,Barcelona,70.56,11.22,58,34.0,12.312739784467148
Leandro Cabrera,Espanyol,28.14,36.108000000000004,59,3.0,24.82244550804775
Dani Olmo,Barcelona,58.169999999999995,8.772,59,9.0,18.676030092072562
Frenkie de Jong,Barcelona,48.93,23.256,59,11.0,9.854136999250619
Pedri,Barcelona,53.550000000000004,32.708000000000006,59,12.0,5.827604053125095
Frenkie de Jong,Barcelona,52.5,27.948,59,13.0,19.07660370715919
Pau Cubarsí,Barcelona,54.495000000000005,47.26,59,16.0,15.592729074796361
Andreas Christensen,Barcelona,39.795,39.099999999999994,59,18.0,21.936938733560797
Wojciech Szczesny,Barcelona,19.11,26.996000000000002,59,22.0,19.06335133180942
Eric García,Barcelona,26.88,9.588,59,24.0,14.355737528946392
Dani Olmo,Barcelona,45.464999999999996,5.78,59,28.0,30.49889547180357
Eric García,Barcelona,83.47500000000001,0.0,60,5.0,26.37450746459543
Andreas Christensen,Barcelona,59.114999999999995,10.948,60,10.0,26.816884401436347
Pau Cubarsí,Barcelona,59.535000000000004,43.248,60,16.0,7.531977230448859
Pedri,Barcelona,66.045,46.988,60,20.0,6.735010096503197
Pau Cubarsí,Barcelona,62.37,41.344,60,22.0,8.304615644326967
Frenkie de Jong,Barcelona,74.44500000000001,39.303999999999995,60,27.0,19.001796993968753
Alejandro Balde,Barcelona,78.015,54.536,60,29.0,4.346594183955977
Frenkie de Jong,Barcelona,77.28,50.25200000000001,60,31.0,2.9563871532666193
Raphinha,Barcelona,79.90499999999999,51.612,60,31.0,4.576710172165138
Frenkie de Jong,Barcelona,75.495,49.844,60,33.0,2.8015310100014874
Pere Milla,Espanyol,34.755,31.552,60,37.0,13.090137508827013
Roberto Fernández,Espanyol,60.16499999999999,20.944,60,41.0,6.793622008913952
Pere Milla,Espanyol,64.365,15.844000000000001,60,42.0,33.74469381991782
Eric García,Barcelona,11.55,24.887999999999998,60,47.0,
Wojciech Szczesny,Barcelona,3.8850000000000007,38.284,61,18.0,15.203722208722443
Pau Cubarsí,Barcelona,20.895,48.348,61,25.0,20.39241233890684
Wojciech Szczesny,Barcelona,10.5,29.852,61,28.0,28.481589070836623
Eric García,Barcelona,28.35,5.644,61,31.0,13.776693398635242
Lamine Yamal,Barcelona,41.37,3.4000000000000004,61,32.0,9.144056484952396
Dani Olmo,Barcelona,36.015,10.812,61,33.0,11.806574609089633
Eric García,Barcelona,25.2,8.5,61,35.0,11.986952948935771
Andreas Christensen,Barcelona,25.2,20.468,61,41.0,9.28138545692398
Pedri,Barcelona,38.535000000000004,28.016000000000002,61,44.0,28.360382296435983
Lamine Yamal,Barcelona,61.004999999999995,5.644,61,50.0,7.314273784867501
Pedri,Barcelona,60.06000000000001,12.376,61,53.0,10.63428436708366
Lamine Yamal,Barcelona,65.31,3.128,61,54.0,29.088894805406404
Dani Olmo,Barcelona,92.715,3.128,62,0.0,14.284411223428153
Pedri,Barcelona,80.22,16.592,62,3.0,17.201471594023573
Frenkie de Jong,Barcelona,78.015,35.496,62,5.0,15.562202961020658
Raphinha,Barcelona,92.715,49.775999999999996,62,8.0,29.610646210442617
Eric García,Barcelona,94.815,0.0,62,40.0,18.69151946739483
Pedri,Barcelona,75.075,21.012,62,46.0,23.247402629111058
Pau Cubarsí,Barcelona,60.06000000000001,38.76,62,48.0,11.968846602743294
Andreas Christensen,Barcelona,39.48,43.724000000000004,62,57.0,26.477484038329624
Robert Lewandowski,Barcelona,71.295,54.536,63,9.0,9.567241817786355
Frenkie de Jong,Barcelona,61.635000000000005,53.92399999999999,63,9.0,6.354819352271146
Raphinha,Barcelona,79.8,60.452,63,11.0,11.589119897559078
Frenkie de Jong,Barcelona,75.91499999999999,42.908,63,15.0,35.27012278118691
Carlos Romero,Espanyol,12.18,61.94799999999999,63,24.0,11.653793373833253
Leandro Cabrera,Espanyol,32.55,48.348,64,17.0,51.835564634717734
Omar El Hilali,Espanyol,57.120000000000005,2.924,64,23.0,25.728476441484055
Marash Kumbulla,Espanyol,29.924999999999997,7.82,64,27.0,19.803727022962118
Joan García,Espanyol,16.275,22.168,64,29.0,16.720103348962887
Omar El Hilali,Espanyol,63.0,0.0,64,48.0,21.08613800580846
Urko González,Espanyol,38.64,3.808,64,51.0,16.908744512825308
Marash Kumbulla,Espanyol,29.19,18.02,64,53.0,15.854425281289771
Leandro Cabrera,Espanyol,26.565,33.524,64,56.0,11.727660678924842
Alejandro Balde,Barcelona,30.240000000000002,41.412,65,2.0,21.752908977881557
Wojciech Szczesny,Barcelona,9.135,32.164,65,5.0,38.72972916249221
Eric García,Barcelona,40.739999999999995,0.0,65,22.0,12.910020333059117
Andreas Christensen,Barcelona,33.285000000000004,10.54,65,23.0,30.789269624335034
Pau Cubarsí,Barcelona,37.38,41.275999999999996,65,26.0,28.158922014168084
Alejandro Balde,Barcelona,60.69,61.812000000000005,65,33.0,7.4594466282694185
Pedri,Barcelona,59.849999999999994,54.400000000000006,65,34.0,9.182401646628184
Alejandro Balde,Barcelona,60.06000000000001,62.832,65,37.0,18.100281102789545
Pau Cubarsí,Barcelona,43.155,55.76,65,40.0,29.95222522618311
Dani Olmo,Barcelona,76.965,30.26,65,45.0,19.999112205295518
Pedri,Barcelona,76.23,21.08,65,57.0,12.707911276051622
Joan García,Espanyol,13.44,38.352,66,7.0,27.526384452012582
Carlos Romero,Espanyol,40.739999999999995,63.647999999999996,66,12.0,65.57181376933234
Pedri,Barcelona,25.62,50.456,66,21.0,
Omar El Hilali,Espanyol,76.125,0.0,66,49.0,20.745382522383142
Pere Milla,Espanyol,75.075,21.964,66,51.0,34.69279211882491
Omar El Hilali,Espanyol,90.72000000000001,0.0,67,40.0,21.270747260028262
Wojciech Szczesny,Barcelona,4.095,37.74,67,56.0,29.409513834812024
Pau Cubarsí,Barcelona,32.025,42.16,68,5.0,44.79776584830988
Fermín López,Barcelona,68.46000000000001,19.176,68,9.0,7.328586221093411
Frenkie de Jong,Barcelona,63.839999999999996,28.628000000000004,68,10.0,8.70705926246055
Fermín López,Barcelona,67.935,36.312000000000005,68,12.0,11.244190010845596
Pedri,Barcelona,72.03,46.784,68,15.0,16.523856965006694
Raphinha,Barcelona,78.435,62.016000000000005,68,16.0,10.4039609764743
Alejandro Balde,Barcelona,68.985,57.664,68,18.0,6.0847024578035045
Pedri,Barcelona,68.35499999999999,51.204,68,19.0,12.257364153846442
Pau Cubarsí,Barcelona,58.90500000000001,44.74399999999999,68,22.0,5.264939125953884
Pedri,Barcelona,63.945,49.64,68,25.0,10.404529830799657
Alejandro Balde,Barcelona,64.05,60.044,68,26.0,11.160613289600164
Pedri,Barcelona,58.90500000000001,51.0,68,28.0,13.174186274681256
Alejandro Balde,Barcelona,35.175000000000004,54.943999999999996,68,37.0,12.510300755777212
Dani Olmo,Barcelona,60.269999999999996,64.804,68,46.0,5.900196945865446
Alejandro Balde,Barcelona,55.125,62.832,68,48.0,9.445043197360185
Frenkie de Jong,Barcelona,50.61000000000001,54.536,68,50.0,9.296128226310122
Pedri,Barcelona,60.58500000000001,53.516000000000005,68,51.0,10.324844260326632
Alejandro Balde,Barcelona,57.96000000000001,62.967999999999996,68,53.0,5.503936409516373
Frenkie de Jong,Barcelona,56.489999999999995,57.664,68,54.0,14.293108269372356
Dani Olmo,Barcelona,69.825,58.48,68,58.0,7.362741405210428
Raphinha,Barcelona,69.3,65.824,68,59.0,8.23662552262758
Alejandro Balde,Barcelona,61.529999999999994,62.763999999999996,69,1.0,10.67571491751254
Pedri,Barcelona,69.40499999999999,55.556000000000004,69,3.0,12.758451355866034
Alejandro Balde,Barcelona,59.21999999999999,63.24,69,4.0,5.338118020426301
Pedri,Barcelona,58.48500000000001,53.788,69,7.0,19.390593699007773
Andreas Christensen,Barcelona,48.614999999999995,34.884,69,10.0,16.077476045698216
Eric García,Barcelona,51.345,19.040000000000003,69,12.0,17.23727229001155
Lamine Yamal,Barcelona,60.794999999999995,4.6240000000000006,69,13.0,12.397059167399336
Eric García,Barcelona,49.035000000000004,13.056000000000001,69,17.0,10.229029328338045
Lamine Yamal,Barcelona,61.425,4.352,69,22.0,16.875381003106266
Eric García,Barcelona,45.255,9.18,69,24.0,18.86108758794148
Pedri,Barcelona,66.045,35.428000000000004,69,29.0,28.59315234457369
Alejandro Balde,Barcelona,68.35499999999999,62.016000000000005,69,34.0,11.456776553638466
Pedri,Barcelona,73.39500000000001,36.448,69,39.0,16.308139838743102
Eric García,Barcelona,78.435,17.544,69,41.0,9.417133321770484
Lamine Yamal,Barcelona,84.315,9.724,69,44.0,8.648683657065957
Eric García,Barcelona,76.02000000000001,12.171999999999999,69,46.0,14.405749164829992
Frenkie de Jong,Barcelona,72.135,26.043999999999997,69,48.0,7.452025831946631
Pedri,Barcelona,77.385,30.328,69,50.0,28.541486716707663
Alejandro Balde,Barcelona,83.37,57.187999999999995,69,54.0,11.978030931668192
Pedri,Barcelona,82.005,46.988,69,57.0,13.770798814883618
Raphinha,Barcelona,88.935,58.888,69,59.0,11.266358107214602
Pedri,Barcelona,78.96,49.436,70,2.0,9.730180059998895
Frenkie de Jong,Barcelona,76.02000000000001,36.856,70,4.0,32.26863870695509
Lamine Yamal,Barcelona,80.115,7.412,70,9.0,7.557788631603813
Eric García,Barcelona,73.71000000000001,11.424000000000001,70,11.0,7.730883584688106
Frenkie de Jong,Barcelona,71.295,18.768,70,13.0,16.441425759343378
Andreas Christensen,Barcelona,68.04,34.884,70,15.0,9.4308027760101
Pedri,Barcelona,76.755,31.28,70,17.0,6.071295166601604
Fermín López,Barcelona,84.21000000000001,15.64,70,19.0,
Joan García,Espanyol,2.52,34.612,70,31.0,38.98832421379509
Carlos Romero,Espanyol,35.385000000000005,61.336,70,35.0,25.514985087199246
Carlos Romero,Espanyol,57.120000000000005,47.87200000000001,70,39.0,10.813132062450745
Pere Milla,Espanyol,54.39,36.92399999999999,70,40.0,7.943407895859315
Carlos Romero,Espanyol,58.800000000000004,34.204,70,44.0,29.375656860741007
Marash Kumbulla,Espanyol,33.18,21.284,70,48.0,13.420738019945105
Leandro Cabrera,Espanyol,31.605,34.612,70,51.0,5.0535105619757035
Edu Expósito,Espanyol,36.54,35.7,70,52.0,18.314204432625516
