player,team,x,y,end_x,end_y,minute,second,is_successful,outcome_type,field_x,field_y,field_end_x,field_end_y,pass_distance
Aitor Paredes,Athletic Club,34.3,59.1,42.8,91.2,43,7.0,True,Successful,36.015,40.187999999999995,44.94,62.016000000000005,23.582137498539023
Yuri Berchiche,Athletic Club,57.8,95.1,58.5,98.1,43,12.0,True,Successful,60.69,64.66799999999999,61.425,66.708,2.168369202880364
Nico Williams,Athletic Club,58.5,98.1,34.6,73.4,43,12.0,True,Successful,61.425,66.708,36.330000000000005,49.912000000000006,30.197096565729616
Aitor Paredes,Athletic Club,34.6,73.4,24.7,55.1,43,15.0,True,Successful,36.330000000000005,49.912000000000006,25.935,37.468,16.214473811998964
Unai Simón,Athletic Club,25.9,53.0,32.4,2.9,43,19.0,True,Successful,27.195,36.04,34.02,1.972,34.74491688002721
Óscar De Marcos,Athletic Club,43.4,5.2,81.5,33.2,43,25.0,True,Successful,45.57,3.5360000000000005,85.57499999999999,22.576,44.304871346162365
Iñaki Peña,Barcelona,3.2,54.3,24.1,35.6,44,10.0,True,Successful,3.36,36.92399999999999,25.305000000000003,24.208000000000002,25.36295883764353
Ronald Araújo,Barcelona,24.7,35.0,44.6,17.0,44,12.0,True,Successful,25.935,23.799999999999997,46.83,11.56,24.21608194981178
Lamine Yamal,Barcelona,45.6,25.6,87.5,88.2,44,16.0,True,Successful,47.88,17.408,91.875,59.976,61.217600810551204
Raphinha,Barcelona,87.6,88.2,71.8,89.0,44,26.0,True,Successful,91.97999999999999,59.976,75.39,60.52,16.59891671164114
Alejandro Balde,Barcelona,71.8,89.0,69.9,69.6,44,28.0,True,Successful,75.39,60.52,73.39500000000001,47.327999999999996,13.341997189326648
Pedri,Barcelona,68.8,67.8,61.0,87.9,44,31.0,True,Successful,72.24,46.104,64.05,59.772,15.93393623684995
Gavi,Barcelona,61.0,87.5,56.1,70.8,44,33.0,True,Successful,64.05,59.5,58.90500000000001,48.144,12.467147267919792
Pau Cubarsí,Barcelona,56.1,70.8,61.9,59.9,44,35.0,True,Successful,58.90500000000001,48.144,64.995,40.732,9.593010163655617
Pedri,Barcelona,62.2,59.0,53.7,36.1,44,36.0,True,Successful,65.31,40.12,56.385000000000005,24.548,17.948337221035267
Ronald Araújo,Barcelona,54.0,34.9,56.5,15.5,44,40.0,True,Successful,56.7,23.732,59.324999999999996,10.54,13.450631546511115
Eric García,Barcelona,58.4,12.2,64.8,8.0,44,42.0,True,Successful,61.31999999999999,8.296,68.04,5.44,7.301721440865857
Fermín López,Barcelona,69.5,7.4,61.0,10.4,44,44.0,True,Successful,72.975,5.032000000000001,64.05,7.072000000000001,9.15517476621828
Eric García,Barcelona,59.0,11.5,61.9,23.0,44,46.0,True,Successful,61.949999999999996,7.82,64.995,15.64,8.391926179370268
Pedri,Barcelona,61.9,23.0,48.8,12.4,44,47.0,True,Successful,64.995,15.64,51.24,8.432,15.529175412751318
Eric García,Barcelona,44.9,13.3,33.7,32.2,44,49.0,True,Successful,47.145,9.044,35.385000000000005,21.896,17.420433519289926
Ronald Araújo,Barcelona,33.0,33.7,24.1,74.6,44,52.0,True,Successful,34.65,22.916,25.305000000000003,50.728,29.340013104973213
Pau Cubarsí,Barcelona,23.7,75.9,29.4,94.1,44,55.0,True,Successful,24.884999999999998,51.612,30.869999999999997,63.988,13.74720338832593
Alejandro Balde,Barcelona,27.6,84.5,6.7,54.5,45,0.0,True,Successful,28.980000000000004,57.46,7.035,37.06,29.96236013734566
Fermín López,Barcelona,49.8,50.4,37.1,46.9,45,0.0,True,Successful,52.29,34.272,38.955,31.892,13.54572349488945
Gavi,Barcelona,37.8,46.1,35.9,24.1,45,3.0,True,Successful,39.69,31.348000000000003,37.695,16.388,15.092436019410519
Iñaki Peña,Barcelona,5.2,55.5,21.3,53.4,45,4.0,True,Successful,5.460000000000001,37.74,22.365,36.312000000000005,16.965205834295084
Eric García,Barcelona,36.0,23.8,43.5,10.1,45,5.0,True,Successful,37.8,16.184,45.675,6.867999999999999,12.198503227855458
Pedri,Barcelona,21.2,54.8,33.2,72.9,45,6.0,True,Successful,22.259999999999998,37.263999999999996,34.86,49.572,17.613825933056116
Lamine Yamal,Barcelona,43.4,10.0,29.0,41.5,45,7.0,True,Successful,45.57,6.800000000000001,30.45,28.22,26.218901578822862
Robert Lewandowski,Barcelona,36.0,73.2,29.1,76.2,45,8.0,True,Successful,37.8,49.775999999999996,30.555000000000003,51.816,7.526727376489728
Ronald Araújo,Barcelona,29.0,41.5,36.4,49.0,45,11.0,True,Successful,30.45,28.22,38.22,33.32,9.294240151835975
Pedri,Barcelona,36.4,49.0,39.8,27.7,45,12.0,True,Successful,38.22,33.32,41.79,18.836,14.917478205112285
Pedri,Barcelona,43.7,38.5,51.4,17.9,45,19.0,True,Successful,45.885000000000005,26.18,53.97,12.171999999999999,16.173784003751255
Fermín López,Barcelona,51.8,16.7,54.4,37.7,45,23.0,True,Successful,54.39,11.355999999999998,57.120000000000005,25.636,14.538614101763622
Pedri,Barcelona,54.7,33.4,43.6,24.5,45,25.0,True,Successful,57.435,22.711999999999996,45.78,16.66,13.132620797083877
Gavi,Barcelona,43.6,24.5,35.1,38.0,45,27.0,True,Successful,45.78,16.66,36.855000000000004,25.84,12.803438014845854
Ronald Araújo,Barcelona,34.9,38.2,36.4,14.8,45,30.0,True,Successful,36.644999999999996,25.976,38.22,10.064000000000002,15.989758253332035
Alejandro Balde,Barcelona,44.5,87.9,39.4,71.7,45,31.0,True,Successful,46.725,59.772,41.37,48.75600000000001,12.24860322649076
Pau Cubarsí,Barcelona,39.4,70.8,42.7,48.5,45,32.0,True,Successful,41.37,48.144,44.83500000000001,32.98,15.554842365000043
Gavi,Barcelona,34.6,46.0,46.4,54.4,45,33.0,True,Successful,36.330000000000005,31.28,48.72,36.992000000000004,13.643278345031295
Eric García,Barcelona,36.6,21.7,39.4,91.5,45,33.0,True,Successful,38.43,14.756,41.37,62.22,47.554967101239804
Pedri,Barcelona,46.7,54.0,60.8,97.5,45,35.0,True,Successful,49.035000000000004,36.72,63.839999999999996,66.3,33.078156311983285
Alejandro Balde,Barcelona,39.4,91.5,44.5,94.2,45,38.0,True,Successful,41.37,62.22,46.725,64.056,5.661000000000003
Raphinha,Barcelona,58.1,94.2,64.7,95.3,45,39.0,True,Successful,61.004999999999995,64.056,67.935,64.804,6.9702513584518675
Alejandro Balde,Barcelona,66.3,88.2,61.7,78.5,45,41.0,True,Successful,69.615,59.976,64.785,53.38,8.175335834080453
Unai Núñez,Athletic Club,37.0,28.4,43.7,31.6,45,41.0,True,Successful,38.85,19.311999999999998,45.885000000000005,21.488,7.3638441727130575
Íñigo Ruíz de Galarreta,Athletic Club,45.2,32.5,41.3,4.3,45,42.0,True,Successful,47.46,22.1,43.364999999999995,2.924,19.60836558716713
Alex Berenguer,Athletic Club,45.0,4.1,34.3,18.2,45,45.0,True,Successful,47.25,2.788,36.015,12.376,14.770070040456815
Pedri,Barcelona,59.9,62.4,51.0,40.6,45,46.0,True,Successful,62.894999999999996,42.432,53.550000000000004,27.608,17.523698268345065
Ronald Araújo,Barcelona,51.0,40.6,58.6,16.1,45,49.0,True,Successful,53.550000000000004,27.608,61.529999999999994,10.948,18.472574265651225
Unai Núñez,Athletic Club,34.0,24.1,18.8,47.6,45,49.0,True,Successful,35.7,16.388,19.74,32.368,22.584995018817253
Eric García,Barcelona,58.5,16.4,66.0,8.2,45,51.0,True,Successful,61.425,11.152,69.3,5.576,9.649217636679152
Lamine Yamal,Barcelona,64.2,29.9,56.1,35.5,45,56.0,True,Successful,67.41,20.332,58.90500000000001,24.14,9.31857762751375
Gavi,Barcelona,56.4,34.4,45.1,42.1,45,59.0,True,Successful,59.21999999999999,23.392,47.355000000000004,28.628000000000004,12.968959904325395
Mikel Jauregizar,Athletic Club,60.5,84.2,68.7,98.9,45,59.0,True,Successful,63.525,57.25600000000001,72.135,67.25200000000001,13.192881262256556
Ronald Araújo,Barcelona,44.9,42.1,58.1,41.8,46,1.0,True,Successful,47.145,28.628000000000004,61.004999999999995,28.424,13.861501217400653
Pedri,Barcelona,57.5,41.9,47.6,23.2,46,4.0,True,Successful,60.37499999999999,28.491999999999997,49.980000000000004,15.776,16.42414932348095
Eric García,Barcelona,29.8,0.0,17.8,25.1,46,4.0,True,Successful,31.29,0.0,18.69,17.068,21.215009403721695
Gavi,Barcelona,47.2,23.2,42.0,37.4,46,6.0,True,Successful,49.56,15.776,44.1,25.432,11.09278756670297
Ronald Araújo,Barcelona,29.3,33.7,24.8,8.0,46,14.0,True,Successful,30.764999999999997,22.916,26.04,5.44,18.103485879796743
Eric García,Barcelona,24.8,8.0,31.6,18.7,46,16.0,True,Successful,26.04,5.44,33.18,12.716,10.19410496316376
Ronald Araújo,Barcelona,50.7,41.8,51.2,51.6,46,17.0,True,Successful,53.235,28.424,53.76,35.088,6.684648158280286
Gavi,Barcelona,31.4,18.7,33.7,5.6,46,17.0,True,Successful,32.97,12.716,35.385000000000005,3.808,9.229555189715267
Pedri,Barcelona,49.4,34.7,45.6,23.8,46,20.0,True,Successful,51.87,23.596000000000004,47.88,16.184,8.417710139937107
Aitor Paredes,Athletic Club,36.4,77.1,12.6,37.7,46,22.0,True,Successful,38.22,52.428,13.23,25.636,36.6375676594394
Gavi,Barcelona,57.4,22.1,56.0,35.0,46,23.0,True,Successful,60.269999999999996,15.028,58.800000000000004,23.799999999999997,8.894317511759962
Pedri,Barcelona,57.6,21.8,55.8,8.3,46,27.0,True,Successful,60.480000000000004,14.824,58.589999999999996,5.644,9.372539677163283
Lamine Yamal,Barcelona,55.5,8.5,64.9,6.7,46,29.0,True,Successful,58.275000000000006,5.78,68.145,4.556,9.945605863897876
Ronald Araújo,Barcelona,26.1,32.6,37.6,26.0,46,29.0,True,Successful,27.405,22.168,39.48,17.68,12.882071611351954
Pedri,Barcelona,64.9,6.7,67.0,16.6,46,30.0,True,Successful,68.145,4.556,70.35000000000001,11.288,7.083914807505809
Fermín López,Barcelona,45.3,28.3,37.7,10.0,46,42.0,True,Successful,47.565,19.244000000000003,39.585,6.800000000000001,14.782879827692573
Eric García,Barcelona,37.4,9.1,36.5,22.0,46,44.0,True,Successful,39.27,6.188,38.324999999999996,14.96,8.82275518191455
Gavi,Barcelona,36.5,22.0,31.4,15.8,46,45.0,True,Successful,38.324999999999996,14.96,32.97,10.744,6.815473644582596
Eric García,Barcelona,31.4,15.7,26.4,39.1,46,46.0,True,Successful,32.97,10.676,27.720000000000002,26.588,16.75572272389347
Ronald Araújo,Barcelona,27.9,38.9,28.7,22.4,46,51.0,True,Successful,29.294999999999998,26.452,30.134999999999998,15.232,11.25139991289973
Eric García,Barcelona,28.8,22.4,34.7,28.4,46,53.0,True,Successful,30.240000000000002,15.232,36.435,19.311999999999998,7.417845037475506
Gavi,Barcelona,33.1,30.8,33.1,48.8,46,56.0,True,Successful,34.755,20.944,34.755,33.184,12.239999999999998
Pedri,Barcelona,33.1,49.0,26.6,37.4,46,56.0,True,Successful,34.755,33.32,27.93,25.432,10.43077988455322
Fermín López,Barcelona,29.1,23.2,25.2,12.1,47,2.0,True,Successful,30.555000000000003,15.776,26.46,8.228,8.587277158680743
Eric García,Barcelona,25.1,11.9,27.9,21.1,47,4.0,True,Successful,26.355,8.092,29.294999999999998,14.348,6.9123900352917
Fermín López,Barcelona,29.9,26.2,30.6,42.7,47,6.0,True,Successful,31.395,17.816000000000003,32.13,29.036,11.244048425722827
Pedri,Barcelona,29.4,51.9,34.7,90.5,47,10.0,True,Successful,30.869999999999997,35.292,36.435,61.54,26.83145037078689
Alejandro Balde,Barcelona,35.9,88.7,43.7,92.9,47,13.0,True,Successful,37.695,60.316,45.885000000000005,63.172000000000004,8.673686413515311
Raphinha,Barcelona,43.7,93.0,31.8,92.3,47,14.0,True,Successful,45.885000000000005,63.24,33.39,62.763999999999996,12.504063379557866
Alejandro Balde,Barcelona,31.8,92.3,35.1,75.5,47,16.0,True,Successful,33.39,62.763999999999996,36.855000000000004,51.34,11.93792280926627
Pedri,Barcelona,36.4,69.6,41.7,78.2,47,18.0,True,Successful,38.22,47.327999999999996,43.785000000000004,53.176,8.072690319837626
Fermín López,Barcelona,43.6,78.8,62.7,93.0,47,20.0,True,Successful,45.78,53.583999999999996,65.835,63.24,22.258512102115
Raphinha,Barcelona,70.3,90.5,90.1,45.2,47,24.0,True,Successful,73.815,61.54,94.60499999999999,30.736,37.16329527907879
Unai Simón,Athletic Club,5.1,50.3,60.0,58.2,47,56.0,True,Successful,5.3549999999999995,34.204,63.0,39.57600000000001,57.89477013513397
Nico Williams,Athletic Club,55.4,50.3,65.5,43.4,48,1.0,True,Successful,58.169999999999995,34.204,68.775,29.512,11.596589541757535
Ronald Araújo,Barcelona,34.3,42.2,44.9,10.0,48,27.0,True,Successful,36.015,28.696,47.145,6.800000000000001,24.562404523987468
Lamine Yamal,Barcelona,44.9,10.0,37.0,12.4,48,30.0,True,Successful,47.145,6.800000000000001,38.85,8.432,8.45401969479608
Eric García,Barcelona,36.7,12.4,37.0,24.7,48,31.0,True,Successful,38.535000000000004,8.432,38.85,16.796,8.36992956959615
Lamine Yamal,Barcelona,36.8,23.6,36.9,11.3,48,33.0,True,Successful,38.64,16.048000000000002,38.745,7.684,8.364659048640299
Eric García,Barcelona,36.9,11.2,35.6,26.3,48,35.0,True,Successful,38.745,7.616,37.38,17.884,10.358332346473539
Gavi,Barcelona,35.6,26.3,29.3,14.8,48,37.0,True,Successful,37.38,17.884,30.764999999999997,10.064000000000002,10.24258878409165
Eric García,Barcelona,27.2,13.3,8.1,38.0,48,39.0,True,Successful,28.560000000000002,9.044,8.505,25.84,26.159293587556984
Iñaki Peña,Barcelona,9.8,33.8,9.3,8.6,48,42.0,True,Successful,10.290000000000001,22.983999999999998,9.765,5.848,17.144040393092872
Eric García,Barcelona,13.5,11.9,31.8,20.9,48,46.0,True,Successful,14.175,8.092,33.39,14.212,20.166076093281013
Fermín López,Barcelona,31.9,20.9,33.3,13.6,48,47.0,True,Successful,33.495,14.212,34.964999999999996,9.248000000000001,5.177083735077113
Gavi,Barcelona,33.5,21.4,31.0,32.0,48,51.0,True,Successful,35.175000000000004,14.552,32.55,21.76,7.6711074167945315
Pedri,Barcelona,32.3,34.0,33.7,91.5,48,52.0,True,Successful,33.91499999999999,23.12,35.385000000000005,62.22,39.12762323474299
Alejandro Balde,Barcelona,35.1,89.1,36.0,73.8,48,57.0,True,Successful,36.855000000000004,60.587999999999994,37.8,50.184,10.446829231877006
Pedri,Barcelona,31.8,61.7,32.6,24.7,49,1.0,True,Successful,33.39,41.956,34.230000000000004,16.796,25.174018352261527
Eric García,Barcelona,32.3,21.4,45.0,4.9,49,4.0,True,Successful,33.91499999999999,14.552,47.25,3.3320000000000003,17.427295401180302
Lamine Yamal,Barcelona,44.1,4.9,44.9,17.5,49,5.0,True,Successful,46.305,3.3320000000000003,47.145,11.899999999999999,8.609077999414337
Robert Lewandowski,Barcelona,44.9,18.5,42.8,19.0,49,6.0,True,Successful,47.145,12.58,44.94,12.92,2.2310591655086207
Eric García,Barcelona,53.6,0.0,31.4,21.8,49,28.0,True,Successful,56.28,0.0,32.97,14.824,27.624392771606765
Ronald Araújo,Barcelona,32.7,25.9,38.5,31.4,49,33.0,True,Successful,34.335,17.612000000000002,40.425000000000004,21.352,7.1467265233811785
Pedri,Barcelona,38.5,31.4,32.1,25.0,49,34.0,True,Successful,40.425000000000004,21.352,33.705,17.0,8.006141642514207
Ronald Araújo,Barcelona,37.6,27.4,49.7,40.4,49,38.0,True,Successful,39.48,18.631999999999998,52.185,27.471999999999998,15.477810730203421
Mikel Jauregizar,Athletic Club,44.3,57.8,39.1,66.3,49,41.0,True,Successful,46.51499999999999,39.303999999999995,41.055,45.083999999999996,7.951100552753684
Aitor Paredes,Athletic Club,38.7,66.9,63.3,73.5,49,42.0,True,Successful,40.635,45.492000000000004,66.465,49.98,26.216999141778228
Unai Gómez,Athletic Club,64.3,73.2,53.1,68.3,49,43.0,True,Successful,67.515,49.775999999999996,55.755,46.443999999999996,12.22292207289239
Yuri Berchiche,Athletic Club,54.9,68.1,93.0,3.8,50,1.0,True,Successful,57.644999999999996,46.30799999999999,97.65,2.584,59.26371740787106
Óscar De Marcos,Athletic Club,91.2,5.5,88.2,24.4,50,2.0,True,Successful,95.76,3.74,92.61,16.592,13.232399782352406
Alejandro Balde,Barcelona,13.6,68.6,19.8,80.4,50,12.0,True,Successful,14.280000000000001,46.647999999999996,20.790000000000003,54.672000000000004,10.332699356896056
Pedri,Barcelona,23.1,79.7,42.6,94.1,50,13.0,True,Successful,24.255000000000003,54.196000000000005,44.73,63.988,22.696010420335984
Raphinha,Barcelona,75.9,78.3,76.0,65.0,50,20.0,True,Successful,79.69500000000001,53.24399999999999,79.8,44.2,9.044609499585917
Pedri,Barcelona,54.5,54.9,60.4,40.9,50,27.0,True,Successful,57.225,37.331999999999994,63.419999999999995,27.811999999999998,11.358187575489316
Gavi,Barcelona,60.7,38.8,56.1,43.7,50,28.0,True,Successful,63.735,26.383999999999997,58.90500000000001,29.716000000000005,5.867804018540494
Pedri,Barcelona,56.1,37.0,58.4,10.9,50,30.0,True,Successful,58.90500000000001,25.16,61.31999999999999,7.412,17.911552947748554
Eric García,Barcelona,58.5,9.8,55.5,23.6,50,32.0,True,Successful,61.425,6.664000000000001,58.275000000000006,16.048000000000002,9.898583535031664
Pedri,Barcelona,65.9,47.6,63.6,90.0,50,38.0,True,Successful,69.19500000000001,32.368,66.78,61.2,28.93296474611615
Alejandro Balde,Barcelona,63.6,89.7,73.7,95.0,50,40.0,True,Successful,66.78,60.996,77.385,64.6,11.200662525047347
Raphinha,Barcelona,73.5,92.1,69.0,78.8,50,43.0,True,Successful,77.175,62.62799999999999,72.44999999999999,53.583999999999996,10.203899303697584
Pedri,Barcelona,68.9,78.6,66.8,89.6,50,45.0,True,Successful,72.345,53.44799999999999,70.13999999999999,60.928,7.798232171460408
Raphinha,Barcelona,67.1,89.0,67.1,69.2,50,47.0,True,Successful,70.455,60.52,70.455,47.056000000000004,13.463999999999999
Pedri,Barcelona,66.8,60.3,81.6,9.1,50,49.0,True,Successful,70.13999999999999,41.004,85.67999999999999,6.188,38.12670266361884
Yuri Berchiche,Athletic Club,46.0,100.0,52.8,69.8,51,19.0,True,Successful,48.300000000000004,68.0,55.440000000000005,47.464,21.741823658561856
Maroan Sannadi,Athletic Club,39.1,75.5,41.3,91.8,51,24.0,True,Successful,41.055,51.34,43.364999999999995,62.42399999999999,11.322153328762145
Eric García,Barcelona,49.0,0.0,29.8,23.6,51,33.0,True,Successful,51.449999999999996,0.0,31.29,16.048000000000002,25.767497045696928
Ronald Araújo,Barcelona,32.0,31.0,45.0,54.9,51,43.0,True,Successful,33.6,21.08,47.25,37.331999999999994,21.223807481222586
Pedri,Barcelona,44.3,65.9,45.8,90.8,51,46.0,True,Successful,46.51499999999999,44.812000000000005,48.089999999999996,61.74399999999999,17.005094795384107
Alejandro Balde,Barcelona,46.2,90.8,27.1,84.3,51,50.0,True,Successful,48.510000000000005,61.74399999999999,28.455000000000002,57.324,20.536295308550667
Pau Cubarsí,Barcelona,27.0,77.7,12.8,51.2,51,55.0,True,Successful,28.35,52.836,13.44,34.816,23.388640405119745
Iñaki Peña,Barcelona,13.5,42.4,37.0,43.9,52,3.0,True,Successful,14.175,28.832,38.85,29.852,24.696073068405024
Fermín López,Barcelona,57.1,28.6,62.1,6.8,52,9.0,True,Successful,59.955000000000005,19.448,65.205,4.6240000000000006,15.726203483358592
Lamine Yamal,Barcelona,63.5,7.6,82.0,9.4,52,11.0,True,Successful,66.675,5.168,86.1,6.392,19.463524886309774
Yuri Berchiche,Athletic Club,10.5,77.6,14.8,62.1,52,17.0,True,Successful,11.025,52.767999999999994,15.540000000000003,42.228,11.466334418636142
Ronald Araújo,Barcelona,62.6,30.7,67.1,46.6,52,22.0,True,Successful,65.73,20.876,70.455,31.688000000000002,11.799363076030842
Pedri,Barcelona,67.5,66.2,66.8,83.3,52,27.0,True,Successful,70.875,45.016000000000005,70.13999999999999,56.644,11.651206332393219
Alejandro Balde,Barcelona,70.6,81.9,63.8,75.6,52,30.0,True,Successful,74.13,55.69200000000001,66.99,51.407999999999994,8.326599305839096
Pedri,Barcelona,64.2,75.5,67.6,93.6,52,32.0,True,Successful,67.41,51.34,70.97999999999999,63.647999999999996,12.815294144107648
Alejandro Balde,Barcelona,68.0,92.0,72.1,77.4,52,33.0,True,Successful,71.4,62.56,75.705,52.632000000000005,10.821192586771565
Raphinha,Barcelona,71.0,75.2,57.0,79.7,52,36.0,True,Successful,74.55,51.136,59.849999999999994,54.196000000000005,15.015112387191783
Pau Cubarsí,Barcelona,57.1,78.9,59.4,61.8,52,38.0,True,Successful,59.955000000000005,53.652,62.37,42.024,11.876136114073464
Gavi,Barcelona,59.4,61.8,55.1,43.1,52,41.0,True,Successful,62.37,42.024,57.855000000000004,29.308,13.493771933747803
Ronald Araújo,Barcelona,54.8,42.2,57.7,51.3,52,42.0,True,Successful,57.53999999999999,28.696,60.58500000000001,34.884,6.896620114229875
Gavi,Barcelona,60.4,55.7,65.7,68.6,52,43.0,True,Successful,63.419999999999995,37.876000000000005,68.985,46.647999999999996,10.388320797896064
Pedri,Barcelona,65.7,70.8,68.8,93.9,52,45.0,True,Successful,68.985,48.144,72.24,63.852000000000004,16.041704678742846
Alejandro Balde,Barcelona,68.8,93.9,62.7,84.2,52,48.0,True,Successful,72.24,63.852000000000004,65.835,57.25600000000001,9.194087284771662
Pedri,Barcelona,63.7,78.9,56.1,66.2,52,50.0,True,Successful,66.885,53.652,58.90500000000001,45.016000000000005,11.758439352226974
Gavi,Barcelona,55.4,65.7,45.9,44.2,52,51.0,True,Successful,58.169999999999995,44.676,48.19499999999999,30.056,17.69872947417413
Ronald Araújo,Barcelona,45.9,44.2,46.6,57.0,52,55.0,True,Successful,48.19499999999999,30.056,48.93,38.76,8.734978019434276
Gavi,Barcelona,48.1,55.4,55.4,51.5,53,0.0,True,Successful,50.505,37.672,58.169999999999995,35.02,8.110815557020135
Pedri,Barcelona,55.4,51.5,48.1,53.9,53,1.0,True,Successful,58.169999999999995,35.02,50.505,36.652,7.8368137020092465
Gavi,Barcelona,48.1,53.9,45.8,32.8,53,3.0,True,Successful,50.505,36.652,48.089999999999996,22.304,14.549822301320386
Ronald Araújo,Barcelona,45.7,32.3,65.5,5.0,53,5.0,True,Successful,47.985,21.964,68.775,3.4000000000000004,27.871960749111288
Lamine Yamal,Barcelona,67.2,3.2,58.1,13.6,53,6.0,True,Successful,70.56,2.176,61.004999999999995,9.248000000000001,11.887439127078638
Eric García,Barcelona,57.5,14.2,61.2,8.9,53,8.0,True,Successful,60.37499999999999,9.655999999999999,64.26,6.0520000000000005,5.2992490977496125
Lamine Yamal,Barcelona,59.4,10.3,47.0,26.5,53,10.0,True,Successful,62.37,7.0040000000000004,49.349999999999994,18.02,17.054989182054616
Gavi,Barcelona,46.9,26.6,57.9,36.1,53,11.0,True,Successful,49.245,18.088,60.794999999999995,24.548,13.233824088297377
Pedri,Barcelona,58.0,36.2,37.4,34.6,53,13.0,True,Successful,60.9,24.616000000000003,39.27,23.528000000000002,21.657346190149887
Ronald Araújo,Barcelona,37.4,34.6,45.0,43.6,53,16.0,True,Successful,39.27,23.528000000000002,47.25,29.648,10.056579935544685
Pedri,Barcelona,42.6,34.6,45.1,5.6,53,19.0,True,Successful,44.73,23.528000000000002,47.355000000000004,3.808,19.893944430403945
Eric García,Barcelona,45.1,5.6,96.3,16.7,53,22.0,True,Successful,47.355000000000004,3.808,101.115,11.355999999999998,54.28729044629138
Gavi,Barcelona,33.3,69.3,43.9,85.7,54,5.0,True,Successful,34.964999999999996,47.123999999999995,46.095,58.275999999999996,15.755760978131145
Óscar De Marcos,Athletic Club,50.8,31.7,32.4,31.1,54,9.0,True,Successful,53.34,21.556,34.02,21.148,19.324307594322754
Unai Núñez,Athletic Club,33.5,29.8,14.9,49.9,54,11.0,True,Successful,35.175000000000004,20.264,15.645,33.932,23.837682857190636
Unai Simón,Athletic Club,15.4,50.9,24.8,89.6,54,16.0,True,Successful,16.169999999999998,34.612,26.04,60.928,28.10602704047656
Yuri Berchiche,Athletic Club,24.0,89.6,29.8,71.1,54,19.0,True,Successful,25.2,60.928,31.29,48.348,13.97656967928826
Mikel Jauregizar,Athletic Club,28.3,79.5,60.9,98.4,54,24.0,True,Successful,29.715000000000003,54.06,63.945,66.912,36.56318919350444
Ronald Araújo,Barcelona,36.4,10.6,56.8,6.7,54,28.0,True,Successful,38.22,7.208,59.63999999999999,4.556,21.58354706715279
Eric García,Barcelona,56.8,6.7,67.0,5.9,54,30.0,True,Successful,59.63999999999999,4.556,70.35000000000001,4.0120000000000005,10.723806973272147
Fermín López,Barcelona,67.0,5.9,57.1,7.4,54,32.0,True,Successful,70.35000000000001,4.0120000000000005,59.955000000000005,5.032000000000001,10.444923408048528
Eric García,Barcelona,56.2,7.1,43.8,32.5,54,34.0,True,Successful,59.010000000000005,4.827999999999999,45.989999999999995,22.1,21.62966444492379
Pedri,Barcelona,43.3,33.2,43.0,21.8,54,38.0,True,Successful,45.464999999999996,22.576,45.15,14.824,7.758397321612242
Gavi,Barcelona,43.0,21.7,33.9,11.9,54,39.0,True,Successful,45.15,14.756,35.595,8.092,11.649331354202266
Ronald Araújo,Barcelona,34.2,12.1,42.1,4.3,54,41.0,True,Successful,35.910000000000004,8.228,44.205000000000005,2.924,9.845782904370786
Eric García,Barcelona,46.9,10.3,44.0,30.1,54,46.0,True,Successful,49.245,7.0040000000000004,46.2,20.468,13.804032780314596
Pedri,Barcelona,44.2,36.2,66.8,86.4,54,49.0,True,Successful,46.410000000000004,24.616000000000003,70.13999999999999,58.75200000000001,41.57378255583679
Alejandro Balde,Barcelona,69.7,81.6,68.4,74.3,54,55.0,True,Successful,73.185,55.488,71.82000000000001,50.524,5.148254170104655
Robert Lewandowski,Barcelona,68.6,68.7,66.9,58.2,54,57.0,True,Successful,72.03,46.716,70.245,39.57600000000001,7.359743541727517
Unai Gómez,Athletic Club,30.5,46.9,27.5,42.1,55,1.0,True,Successful,32.025,31.892,28.875000000000004,28.628000000000004,4.5360992052643585
Pedri,Barcelona,68.7,50.3,69.2,38.9,55,2.0,True,Successful,72.135,34.204,72.66000000000001,26.452,7.769757332117908
Fermín López,Barcelona,69.5,37.6,74.7,19.0,55,6.0,True,Successful,72.975,25.568,78.435,12.92,13.776193378433685
Lamine Yamal,Barcelona,71.9,32.5,68.2,43.6,55,12.0,True,Successful,75.495,22.1,71.61,29.648,8.48914182941951
Pedri,Barcelona,67.9,44.5,63.7,36.2,55,15.0,True,Successful,71.295,30.26,66.885,24.616000000000003,7.162599807332526
Gavi,Barcelona,63.7,35.9,66.1,23.3,55,17.0,True,Successful,66.885,24.412,69.40499999999999,15.844000000000001,8.930902753921345
Fermín López,Barcelona,66.1,23.3,71.9,25.1,55,19.0,True,Successful,69.40499999999999,15.844000000000001,75.495,17.068,6.211785250634492
Lamine Yamal,Barcelona,71.9,25.4,76.5,6.8,55,20.0,True,Successful,75.495,17.272,80.325,4.6240000000000006,13.538862729195532
Eric García,Barcelona,76.7,5.9,74.0,14.9,55,21.0,True,Successful,80.535,4.0120000000000005,77.7,10.132,6.744747956743821
Nico Williams,Athletic Club,39.9,62.6,48.6,25.6,55,33.0,True,Successful,41.894999999999996,42.568,51.03,17.408,26.7670286920308
Óscar De Marcos,Athletic Club,52.8,22.3,70.9,9.4,55,35.0,True,Successful,55.440000000000005,15.164,74.44500000000001,6.392,20.93174643932035
